,moderate_fog,MF_VAE
360,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2364W042_360_torchvision.jpg,0.033115247
361,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2364Y161_361_torchvision.jpg,0.04287163
362,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2365H841_362_torchvision.jpg,0.03344983
363,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2365W722_363_torchvision.jpg,0.095353495
364,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2365Y161_364_torchvision.jpg,0.049140275
365,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2366D551_365_torchvision.jpg,0.032994215
366,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2366P871_366_torchvision.jpg,0.019200544
367,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2366P881_367_torchvision.jpg,0.040034489
368,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2366W642_368_torchvision.jpg,0.037166273
369,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_23672884_369_torchvision.jpg,0.017418283
370,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_23672984_370_torchvision.jpg,0.026287819
371,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2367S991_371_torchvision.jpg,0.067694357
372,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_23681065_372_torchvision.jpg,0.050489999
373,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_23682202_373_torchvision.jpg,0.057792054
374,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_23682211_374_torchvision.jpg,0.056089352
375,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_23682396_375_torchvision.jpg,0.033344909
376,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_23682872_376_torchvision.jpg,0.04459307
377,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_23684192_377_torchvision.jpg,0.064114407
378,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2368A871_378_torchvision.jpg,0.048651321
379,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2368B712_379_torchvision.jpg,0.022861887
380,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2368P321_380_torchvision.jpg,0.068462218
381,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_23694133_381_torchvision.jpg,0.039211606
382,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2369B501_382_torchvision.jpg,0.08307479
383,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2369G561_383_torchvision.jpg,0.049370706
384,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2369H471_384_torchvision.jpg,0.038242564
385,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2370A561_385_torchvision.jpg,0.075201686
386,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2370A701_386_torchvision.jpg,0.060913479
387,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2370B282_387_torchvision.jpg,0.007234811
388,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2370F141_388_torchvision.jpg,0.021491617
389,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2370P932_389_torchvision.jpg,0.023131539
390,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2371B201_390_torchvision.jpg,0.033717652
391,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2371C902_391_torchvision.jpg,0.019481156
392,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2371D341_392_torchvision.jpg,0.067090511
393,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2371P821_393_torchvision.jpg,0.064474114
394,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2371S342_394_torchvision.jpg,0.033316372
395,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2371S581_395_torchvision.jpg,0.051188869
396,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2372A001_396_torchvision.jpg,0.05726422
397,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2372A131_397_torchvision.jpg,0.038141542
398,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2372A282_398_torchvision.jpg,0.053144933
399,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2372A463_399_torchvision.jpg,0.062454184
400,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2372C181_400_torchvision.jpg,0.047819519
401,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2372C342_401_torchvision.jpg,0.031590717
402,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2372C532_402_torchvision.jpg,0.048826815
403,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2372E661_403_torchvision.jpg,0.082460545
404,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2372P381_404_torchvision.jpg,0.074325214
405,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2372R652_405_torchvision.jpg,0.079053919
406,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2372R803_406_torchvision.jpg,0.017934349
407,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2372R811_407_torchvision.jpg,0.062404669
408,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2372X151_408_torchvision.jpg,0.029512249
409,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2373A161_409_torchvision.jpg,0.194902112
410,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2373A194_410_torchvision.jpg,0.069340357
411,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2373A412_411_torchvision.jpg,0.088445401
412,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2373A531_412_torchvision.jpg,0.032833048
413,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2373A532_413_torchvision.jpg,0.032900153
414,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2373A683_414_torchvision.jpg,0.011021977
415,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2373B279_415_torchvision.jpg,0.05326447
416,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2373Q203_416_torchvision.jpg,0.04439383
417,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2373R063_417_torchvision.jpg,0.052304454
418,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2373R171_418_torchvision.jpg,0.021718414
419,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2373R255_419_torchvision.jpg,0.048030315
420,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2373R582_420_torchvision.jpg,0.014041357
421,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2373S062_421_torchvision.jpg,0.04695416
422,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2373S911_422_torchvision.jpg,0.051426387
423,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2374A201_423_torchvision.jpg,0.02556712
424,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2374C072_424_torchvision.jpg,0.054676926
425,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2374F961_425_torchvision.jpg,0.024568069
426,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2374H462_426_torchvision.jpg,0.089782134
427,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2374H642_427_torchvision.jpg,0.018212293
428,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2374R571_428_torchvision.jpg,0.118287931
429,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2374W756_429_torchvision.jpg,0.02655928
430,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2374Y621_430_torchvision.jpg,0.071625583
431,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2374Y742_431_torchvision.jpg,0.06846258
432,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2375G742_432_torchvision.jpg,0.049424344
433,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2377B281_433_torchvision.jpg,0.014942217
434,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2377F331_434_torchvision.jpg,0.075414813
435,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2377G914_435_torchvision.jpg,0.040155595
436,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2377P793_436_torchvision.jpg,0.067294626
437,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2378E812_437_torchvision.jpg,0.11301667
438,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2378E921_438_torchvision.jpg,0.023611777
439,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2378Z343_439_torchvision.jpg,0.123179529
440,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2380E461_440_torchvision.jpg,0.039293277
441,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2380Q153_441_torchvision.jpg,0.058780596
442,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2380S391_442_torchvision.jpg,0.04525421
443,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2380X651_443_torchvision.jpg,0.042798947
444,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2381C753_444_torchvision.jpg,0.036284684
445,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2381D272_445_torchvision.jpg,0.072359991
446,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2381Q591_446_torchvision.jpg,0.032316447
447,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2381X371_447_torchvision.jpg,0.027650911
448,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2381Y391_448_torchvision.jpg,0.044035518
449,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2465A141_449_torchvision.jpg,0.059241045
450,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2465C661_450_torchvision.jpg,0.046941304
451,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2466Q202_451_torchvision.jpg,0.051040596
452,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2466Q872_452_torchvision.jpg,0.058328401
453,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2466R761_453_torchvision.jpg,0.053579453
454,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2467D081_454_torchvision.jpg,0.05554316
455,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_24683302_455_torchvision.jpg,0.132100712
456,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2468G281_456_torchvision.jpg,0.050985604
457,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2468R441_457_torchvision.jpg,0.032868732
458,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2469Q371_458_torchvision.jpg,0.057953995
459,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2469X731_459_torchvision.jpg,0.069129319
460,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2470D142_460_torchvision.jpg,0.042808945
461,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2470D872_461_torchvision.jpg,0.039368042
462,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2470G833_462_torchvision.jpg,0.102253763
463,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2470R122_463_torchvision.jpg,0.04246273
464,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2470R631_464_torchvision.jpg,0.094666962
465,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2470R781_465_torchvision.jpg,0.062984079
466,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2470S401_466_torchvision.jpg,0.057728413
467,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2470W531_467_torchvision.jpg,0.074310287
468,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2470Z851_468_torchvision.jpg,0.070415312
469,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2470Z861_469_torchvision.jpg,0.095806468
470,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2473P841_470_torchvision.jpg,0.051019349
471,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2473P861_471_torchvision.jpg,0.09286571
472,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2474S552_472_torchvision.jpg,0.051327023
473,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2474X671_473_torchvision.jpg,0.041242743
474,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2475G502_474_torchvision.jpg,0.110486442
475,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2478E202_475_torchvision.jpg,0.053502655
476,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2478X071_476_torchvision.jpg,0.109194872
477,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2478X231_477_torchvision.jpg,0.061349029
478,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2479B613_478_torchvision.jpg,0.127157593
479,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2479C991_479_torchvision.jpg,0.004831371
480,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2479D852_480_torchvision.jpg,0.057940345
481,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2479D951_481_torchvision.jpg,0.079129993
482,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2479G352_482_torchvision.jpg,0.077832252
483,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2479G651_483_torchvision.jpg,0.050264202
484,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2479R191_484_torchvision.jpg,0.072899657
485,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2479S411_485_torchvision.jpg,0.058136708
486,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2479W462_486_torchvision.jpg,0.028181845
487,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2480H273_487_torchvision.jpg,0.019966787
488,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2480H951_488_torchvision.jpg,0.035128122
489,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2480W781_489_torchvision.jpg,0.097092606
490,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2480X523_490_torchvision.jpg,0.046353771
491,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2480X551_491_torchvision.jpg,0.063230317
492,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2567P591_492_torchvision.jpg,0.028726187
493,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2568R951_493_torchvision.jpg,0.06824024
494,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_25693893_494_torchvision.jpg,0.049172229
495,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2569P022_495_torchvision.jpg,0.020461656
496,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2570G962_496_torchvision.jpg,0.056369512
497,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2570Q801_497_torchvision.jpg,0.023376797
498,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2570S101_498_torchvision.jpg,0.053541376
499,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2570Z751_499_torchvision.jpg,0.068895144
500,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2571E271_500_torchvision.jpg,0.028639026
501,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2571H741_501_torchvision.jpg,0.013956339
502,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2571Z472_502_torchvision.jpg,0.047513867
503,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2573A082_503_torchvision.jpg,0.061454269
504,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2575C502_504_torchvision.jpg,0.054438809
505,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2575Y082_505_torchvision.jpg,0.063021783
506,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2576W851_506_torchvision.jpg,0.044214196
507,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2576X221_507_torchvision.jpg,0.039308158
508,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2577A732_508_torchvision.jpg,0.05843329
509,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2578B681_509_torchvision.jpg,0.180903064
510,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2578E301_510_torchvision.jpg,0.018074082
511,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2578E721_511_torchvision.jpg,0.140489439
512,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2578R432_512_torchvision.jpg,0.053998403
513,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2578W741_513_torchvision.jpg,0.076157029
514,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2579W092_514_torchvision.jpg,0.025818965
515,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2579X002_515_torchvision.jpg,0.07509706
516,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2579Z571_516_torchvision.jpg,0.102183529
517,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2580A271_517_torchvision.jpg,0.051810483
518,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2580C561_518_torchvision.jpg,0.162660991
519,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2580R821_519_torchvision.jpg,0.04217883
520,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2580R831_520_torchvision.jpg,0.039256701
521,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2580X461_521_torchvision.jpg,0.03633463
522,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2581R981_522_torchvision.jpg,0.048323018
523,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2670A161_523_torchvision.jpg,0.092806407
524,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_26711612_524_torchvision.jpg,0.082080579
525,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_26711721_525_torchvision.jpg,0.061840435
526,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_26711781_526_torchvision.jpg,0.029207335
527,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_26711933_527_torchvision.jpg,0.054622548
528,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_26712953_528_torchvision.jpg,0.037189708
529,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_26712963_529_torchvision.jpg,0.036693932
530,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_26713082_530_torchvision.jpg,0.078452541
531,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_26713497_531_torchvision.jpg,0.025595234
532,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_26714081_532_torchvision.jpg,0.010350286
533,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2678B561_533_torchvision.jpg,0.060401769
534,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2678B742_534_torchvision.jpg,0.09332782
535,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2679E891_535_torchvision.jpg,0.065761057
536,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2679G504_536_torchvision.jpg,0.059253366
537,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2679X672_537_torchvision.jpg,0.03164088
538,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2680A022_538_torchvision.jpg,0.030438125
539,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2680Q851_539_torchvision.jpg,0.054048494
540,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2680X621_540_torchvision.jpg,0.121968256
541,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2681Y451_541_torchvision.jpg,0.039237599
542,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2770A032_542_torchvision.jpg,0.100177809
543,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_27713562_543_torchvision.jpg,0.02140363
544,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2771R621_544_torchvision.jpg,0.039229359
545,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_27724082_545_torchvision.jpg,0.074096568
546,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_27724442_546_torchvision.jpg,0.076781386
547,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2774P181_547_torchvision.jpg,0.039715611
548,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2774Z611_548_torchvision.jpg,0.055688667
549,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2774Z961_549_torchvision.jpg,0.06077789
550,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2775B111_550_torchvision.jpg,0.052508134
551,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2775W151_551_torchvision.jpg,0.074519126
552,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2776R702_552_torchvision.jpg,0.072398798
553,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2776W911_553_torchvision.jpg,0.018280121
