,original,gen,transformation,org label,trns label,label,original_name,transformed_name,VIF,MSE,PSNR,Hist_cor,Hist_int,TSI,SSIM,CS,CPL,WD,KL,VAE,machine_labels,SSS1
670,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\_rotated1_batch_5_5154.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\_rotated1_batch_5_5154.png,frost,car,not car,0,_rotated1_batch_5_5154.png,_rotated1_batch_5_5154.png,0.226819192,31.67447917,13.75269693,0.706616309,522,0.500146771,0.499416152,0.47876966,202.76213,34.99707031,0.0,0.007589624,0.0,0.07152294
671,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_44.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_44.png,jpeg_compression,not car,not car,1,batch_3_44.png,batch_3_44.png,0.278320917,49.24316406,17.45234045,0.845915004,808,0.186967955,0.852742488,0.53839695,59.789,7.022460938,0.0,0.012445878,1.0,0.10276622
672,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_9058.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_9058.png,contrast,car,car,1,batch_4_9058.png,batch_4_9058.png,0.297218194,40.31705729,16.80915451,0.498704398,317,0.57918909,0.353737787,0.60099137,68.39488,24.63378906,0.0,0.002233759,1.0,0.031867433
673,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_8497.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_8497.png,brightness,not car,not car,1,batch_5_8497.png,batch_5_8497.png,0.154777701,1.028320313,7.542179094,-0.334826026,72,0.153125,0.606712145,0.2821754,152.9235,111.5556641,0.033766862,0.018709807,1.0,0.013511845
674,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_2738.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_2738.png,brightness,car,not car,0,batch_4_2738.png,batch_4_2738.png,0.138147569,19.84179688,8.337665283,0.600012953,459,0.008635029,0.62267715,0.5478429,138.78226,30.69042969,0.0,0.023701541,0.0,0.043498795
675,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_4435.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_4435.png,jpeg_compression,not car,not car,1,batch_1_4435.png,batch_1_4435.png,0.522891171,26.09928385,27.10329856,0.865135028,800,0.007295744,0.975246403,0.826908,50.314476,1.012695313,0.000394296,0.017097488,1.0,0.04919725
676,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_3654.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_3654.png,jpeg_compression,not car,not car,1,batch_3_3654.png,batch_3_3654.png,0.138557993,61.64029948,16.51508831,0.301154341,158,0.150360812,0.369328326,0.46604702,58.43209,5.80078125,0.0,0.012431604,1.0,0.005754033
677,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\_rotated2_batch_2_5901.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\_rotated2_batch_2_5901.png,frost,car,not car,0,_rotated2_batch_2_5901.png,_rotated2_batch_2_5901.png,0.624436653,96.45442708,15.55576232,0.467945947,549,0.31861546,0.860274835,0.6184154,46.529804,32.48046875,0.0,0.00709041,1.0,0.030577421
678,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_9010.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_9010.png,contrast,not car,not car,1,batch_5_9010.png,batch_5_9010.png,0.044826278,57.72688802,13.7710967,0.029045257,30,0.832295744,0.021906607,0.002310985,196.62033,29.77441406,0.0,0.001965913,1.0,0.19191976
679,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_7756.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_7756.png,brightness,not car,not car,1,batch_5_7756.png,batch_5_7756.png,0.203782074,32.10026042,5.073859781,-0.150801223,44,0.052715264,0.769241136,0.19383706,286.79404,73.74023438,0.0,0.018704789,1.0,0.047438905
680,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_1704.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_1704.png,jpeg_compression,not car,not car,1,batch_3_1704.png,batch_3_1704.png,0.373882208,38.79915365,23.05928846,0.76444597,808,0.03609956,0.928900218,0.6559888,112.513275,2.1484375,0.0,0.020525451,1.0,0.021393036
681,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_8256.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_8256.png,contrast,not car,not car,1,batch_5_8256.png,batch_5_8256.png,0.607746285,50.80664063,21.24909749,0.547993585,623,0.172358121,0.955557488,0.62301385,54.980385,9.319335938,0.0,0.014183675,1.0,0.018291144
682,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_4759.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_4759.png,brightness,not car,not car,1,batch_2_4759.png,batch_2_4759.png,0.086165256,23.74316406,5.944622199,-0.259960005,37,0.189842221,0.526426848,0.28375298,303.15744,120.9580078,0.003913899,0.035629084,1.0,0.06993145
683,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_9181.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_9181.png,frost,car,not car,0,batch_5_9181.png,batch_5_9181.png,0.100518056,0.282226563,6.133314222,0.067154317,139,0.380626223,0.315062657,0.08175212,223.54333,120.3730469,0.766862403,0.006570173,0.0,0.09021743
684,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_886.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_886.png,contrast,not car,not car,1,batch_2_886.png,batch_2_886.png,0.323482328,47.1702474,13.97821536,0.351492951,310,0.987188112,0.355517088,0.33462214,134.9431,35.32128906,10.0,0.002091408,1.0,0.1116572
685,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_3777.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_3777.png,jpeg_compression,not car,not car,1,batch_1_3777.png,batch_1_3777.png,0.408492808,44.10286458,15.15376687,0.578326758,711,0.006311155,0.936380387,0.60807496,69.22803,8.493164063,10.0,0.020311011,1.0,0.05701491
686,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\_rotated2_batch_3_9146.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\_rotated2_batch_3_9146.png,brightness,car,not car,0,_rotated2_batch_3_9146.png,_rotated2_batch_3_9146.png,0.069153317,10.18554688,7.167702694,0.648752381,316,0.430259295,0.292992211,0.48364678,607.0879,87.03417969,0.046394604,0.038784025,0.0,0.14078107
687,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\_rotated1_batch_3_947.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\_rotated1_batch_3_947.png,jpeg_compression,car,not car,0,_rotated1_batch_3_947.png,_rotated1_batch_3_947.png,0.334874709,36.34472656,17.65454171,0.807456617,703,0.066878669,0.959465438,0.37304893,173.1412,4.508789063,0.0,0.030484174,0.0,0.071830936
688,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_210.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_210.png,contrast,not car,not car,1,batch_4_210.png,batch_4_210.png,0.533566306,70.4391276,14.68101502,-0.05141218,188,0.342771526,0.596612079,0.778888,63.12161,37.43847656,10.0,0.003733913,1.0,0.03838437
689,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\_rotated1_batch_4_5016.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\_rotated1_batch_4_5016.png,brightness,car,not car,0,_rotated1_batch_4_5016.png,_rotated1_batch_4_5016.png,0.194199832,0.192708333,9.396919361,0.652359072,322,0.001443249,0.689708674,0.6333772,144.94113,80.14746094,0.086535097,0.033039877,0.0,0.09035629
690,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_8835.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_8835.png,jpeg_compression,not car,not car,1,batch_4_8835.png,batch_4_8835.png,0.472147915,42.9921875,15.03784694,0.645376775,621,0.014640411,0.917630324,0.7088086,101.0101,9.751953125,0.0,0.011522959,1.0,0.030667035
691,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_2409.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_2409.png,brightness,not car,not car,1,batch_1_2409.png,batch_1_2409.png,0.108245204,0.008463542,10.32521494,-0.119336192,108,0.616114237,0.20524004,0.4911065,101.786736,70.97070313,0.356322333,0.007649414,1.0,0.07388534
692,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_1355.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_1355.png,brightness,not car,not car,1,batch_1_1355.png,batch_1_1355.png,0.07520647,2.828450521,6.712016616,-0.232680744,156,0.246465264,0.355558068,0.22066152,299.05145,111.7216797,0.356395965,0.016187158,1.0,0.04219902
693,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_2250.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_2250.png,brightness,not car,not car,1,batch_3_2250.png,batch_3_2250.png,0.2278232,2.550130208,17.93368687,0.463767159,445,0.254085127,0.768335753,0.4398374,143.04408,13.17578125,0.047939788,0.012503704,1.0,0.003558193
694,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_4834.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_4834.png,contrast,not car,not car,1,batch_3_4834.png,batch_3_4834.png,0.45068997,53.93066406,17.77638245,0.292269702,397,0.303063845,0.628569411,0.6819297,49.409695,23.47363281,0.0,0.004225782,1.0,0.012847808
695,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\_rotated2_batch_5_2210.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\_rotated2_batch_5_2210.png,frost,car,not car,0,_rotated2_batch_5_2210.png,_rotated2_batch_5_2210.png,0.147417341,67.59407552,12.81873795,0.312109785,271,0.736454256,0.241449644,0.24212155,260.994,43.55957031,0.0,0.002881789,0.0,0.080713265
696,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_6804.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_6804.png,frost,not car,not car,1,batch_2_6804.png,batch_2_6804.png,0.364472555,0.186197917,13.16573594,-0.111859786,419,0.092942759,0.831953729,0.61141557,99.52286,55.0078125,0.00097704,0.019432542,1.0,0.051622465
697,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_7125.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_7125.png,jpeg_compression,not car,not car,1,batch_5_7125.png,batch_5_7125.png,0.378046395,39.06119792,22.95698871,0.635734654,734,0.021434687,0.900587939,0.8076134,54.4866,3.174804688,2.11e-05,0.031064453,1.0,0.06586271
698,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_4569.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_4569.png,frost,not car,not car,1,batch_1_4569.png,batch_1_4569.png,0.310043768,83.29589844,8.491672991,-0.045629281,129,0.683408757,0.28094014,0.24153325,125.48279,83.68554688,0.0,0.001843336,1.0,0.07277831
699,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_923.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_923.png,contrast,not car,not car,1,batch_3_923.png,batch_3_923.png,0.311769661,55.61523438,16.21251791,0.055491187,302,0.337964775,0.683421162,0.7689597,81.36782,23.30371094,0.0,0.015079622,1.0,0.010006201
700,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_2244.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_2244.png,frost,not car,not car,1,batch_4_2244.png,batch_4_2244.png,0.230639216,23.45605469,14.06256088,0.051248329,300,0.119850783,0.701147139,0.1995694,197.94122,39.18847656,0.00569748,0.01462375,1.0,0.031841777
701,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\_rotated1_batch_2_1702.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\_rotated1_batch_2_1702.png,contrast,not car,car,0,_rotated1_batch_2_1702.png,_rotated1_batch_2_1702.png,0.332035166,29.82714844,15.7481196,0.689511359,518,0.615875734,0.585344511,0.52858233,233.82516,20.01855469,0.0,0.005147105,0.0,0.13087133
702,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1353.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1353.png,contrast,not car,not car,1,batch_2_1353.png,batch_2_1353.png,0.471623631,46.68945313,21.17200119,0.833256914,761,0.308598337,0.909473842,0.6920439,80.02986,9.92578125,0.0,0.007345447,1.0,0.09166828
703,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\_rotated2_batch_4_5909.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\_rotated2_batch_4_5909.png,jpeg_compression,not car,car,0,_rotated2_batch_4_5909.png,_rotated2_batch_4_5909.png,0.387188074,39.3733724,22.61656176,0.86007529,737,0.005461106,0.971644272,0.8359909,109.76923,2.129882813,0.002933987,0.0147692,0.0,0.051680606
704,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_1273.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_1273.png,contrast,car,car,1,batch_3_1273.png,batch_3_1273.png,0.573634142,42.06445313,22.04039635,0.751916943,717,0.21755137,0.915941467,0.83913213,26.84026,9.807617188,0.0,0.005867276,1.0,0.025036639
705,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_7468.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_7468.png,jpeg_compression,car,car,1,batch_2_7468.png,batch_2_7468.png,0.508451586,25.08333333,27.07724327,0.731345752,747,0.041768591,0.987492711,0.88886493,22.066925,1.134765625,3.19e-05,0.025361899,1.0,0.050091676
706,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_949.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_949.png,frost,not car,not car,1,batch_3_949.png,batch_3_949.png,0.542246055,91.09049479,16.59666086,0.046663348,310,0.022761742,0.933959723,0.37577686,156.5566,27.91699219,10.0,0.012935663,1.0,0.026320184
707,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\_rotated1_batch_2_5901.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\_rotated1_batch_2_5901.png,frost,car,not car,0,_rotated1_batch_2_5901.png,_rotated1_batch_2_5901.png,0.624382001,92.45768229,15.72291415,0.687585698,566,0.321232877,0.86171068,0.72031397,56.74044,31.36328125,0.0,0.006966938,0.0,0.028416751
708,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_1398.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_1398.png,jpeg_compression,not car,not car,1,batch_1_1398.png,batch_1_1398.png,0.382182625,39.50520833,19.07046935,0.697599389,754,0.014469178,0.978854971,0.5965111,96.46359,5.077148438,0.00097704,0.019451519,1.0,0.019798556
709,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_5770.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_5770.png,contrast,not car,not car,1,batch_1_5770.png,batch_1_5770.png,0.502118574,27.25813802,20.81671298,0.726115923,593,0.170058708,0.985238725,0.85071933,43.61756,6.80859375,10.0,0.029831519,1.0,0.013255122
710,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_6354.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_6354.png,jpeg_compression,not car,not car,1,batch_4_6354.png,batch_4_6354.png,0.27208999,44.24902344,18.54210668,0.824675265,775,0.015973581,0.917852583,0.5015559,277.98016,4.4453125,0.0,0.018704215,1.0,0.06700171
711,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_1669.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_1669.png,frost,car,not car,0,batch_1_1669.png,batch_1_1669.png,0.211424239,114.3170573,11.81121122,-0.096176027,160,0.40677593,0.310137423,0.12029885,142.2782,57.09765625,0.0,0.001414143,0.0,0.05665839
712,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_1807.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_1807.png,contrast,not car,not car,1,batch_3_1807.png,batch_3_1807.png,0.442384616,48.64778646,19.01423987,0.648094884,536,0.589187867,0.639039751,0.49908665,32.935207,21.54296875,0.0,0.003180942,1.0,0.108217694
713,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_8515.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_8515.png,contrast,not car,not car,1,batch_2_8515.png,batch_2_8515.png,0.566364752,53.42220052,16.33744515,0.060105617,301,0.152311644,0.737962392,0.6328176,38.549995,23.26171875,0.0,0.001472346,1.0,0.008524476
714,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_107.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_107.png,frost,car,car,1,batch_2_107.png,batch_2_107.png,0.477872587,1.576171875,18.81247867,0.096814381,419,0.067526908,0.927280767,0.83895326,50.9825,21.41699219,0.041813562,0.023349152,1.0,0.027987078
715,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_7715.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_7715.png,frost,not car,not car,1,batch_4_7715.png,batch_4_7715.png,0.233211892,0.0,7.931949312,-0.484305152,147,0.38424046,0.674751138,0.35559177,165.1972,99.02050781,0.095212528,0.008612453,1.0,0.1947595
716,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_7741.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_7741.png,frost,not car,not car,1,batch_1_7741.png,batch_1_7741.png,0.17686515,5.336588542,9.930606697,-0.15681217,430,0.094116928,0.601916322,0.49615288,177.5902,69.60546875,0.004894772,0.015350232,1.0,0.12569392
717,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\_rotated1_batch_2_4804.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\_rotated1_batch_2_4804.png,contrast,car,not car,0,_rotated1_batch_2_4804.png,_rotated1_batch_2_4804.png,0.533889687,67.09830729,21.68556828,0.075383474,520,0.102709149,0.981715928,0.9004749,37.08189,10.109375,10.0,0.011789068,1.0,0.013835554
718,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_8687.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_8687.png,frost,not car,car,0,batch_4_8687.png,batch_4_8687.png,0.370147416,0.020507813,12.48647218,-0.064195132,363,0.205938112,0.784503646,0.32495433,95.472946,56.61816406,0.073957743,0.010825908,0.0,0.034067966
719,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_4185.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_4185.png,frost,not car,not car,1,batch_4_4185.png,batch_4_4185.png,0.567247213,93.06347656,14.83603162,0.292314497,565,0.359081458,0.872124243,0.35272717,114.71464,32.69628906,0.0,0.010228024,1.0,0.048612982
720,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_3792.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_3792.png,frost,not car,not car,1,batch_5_3792.png,batch_5_3792.png,0.48892602,78.92415365,14.54233198,0.220995903,484,0.450097847,0.774868904,0.64645934,75.339615,29.43457031,0.0,0.012320319,1.0,0.012085078
721,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_9282.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_9282.png,frost,not car,not car,1,batch_5_9282.png,batch_5_9282.png,0.162901597,0.385416667,5.842414861,-0.351824123,61,0.375917319,0.359180043,0.14029016,233.73341,127.3115234,0.041880497,0.00649816,1.0,0.13607687
722,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_8979.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_8979.png,contrast,not car,not car,1,batch_4_8979.png,batch_4_8979.png,0.099345755,46.45442708,15.17162872,0.026469641,36,0.770602984,0.053492755,0.09563845,50.48317,33.70410156,0.0,0.002618537,1.0,0.017339373
723,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_7755.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_7755.png,frost,car,car,1,batch_2_7755.png,batch_2_7755.png,0.376696377,85.63639323,12.5524519,0.388990565,535,0.501504403,0.733861818,0.46618423,148.17856,40.17382813,10.0,0.008317317,1.0,0.050554227
724,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_3424.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_3424.png,contrast,not car,not car,1,batch_4_3424.png,batch_4_3424.png,0.342303936,51.55859375,11.52369401,0.451327649,502,0.312799658,0.82605115,0.11779906,328.33325,18.546875,0.0,0.006630818,1.0,0.05635935
725,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_679.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_679.png,contrast,car,car,1,batch_2_679.png,batch_2_679.png,0.343339266,41.48242188,10.2455079,0.519432998,667,0.118113992,0.894745543,0.33415857,452.26285,14.06152344,0.0,0.028806006,1.0,0.025575789
726,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_1382.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_1382.png,frost,not car,not car,1,batch_4_1382.png,batch_4_1382.png,0.331733481,101.7096354,12.51564381,0.053552329,277,0.763129892,0.520290054,0.3518951,83.48912,47.86523438,0.0,0.003093553,1.0,0.18369673
727,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_5975.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_5975.png,contrast,not car,not car,1,batch_4_5975.png,batch_4_5975.png,0.473275956,55.48242188,12.23624897,0.486189432,569,0.647877935,0.787064078,0.49459383,160.36455,25.68359375,10.0,0.01979119,1.0,0.040571414
728,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\_rotated2_batch_3_2349.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\_rotated2_batch_3_2349.png,brightness,car,not car,0,_rotated2_batch_3_2349.png,_rotated2_batch_3_2349.png,0.062491763,0.676757813,5.875997752,0.432084565,243,0.366340509,0.287902778,0.3318158,462.3125,111.4707031,0.495884979,0.040883433,0.0,0.1838248
729,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_3113.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_3113.png,jpeg_compression,not car,not car,1,batch_2_3113.png,batch_2_3113.png,0.44454587,38.109375,22.3248575,0.429906861,681,0.03397138,0.970478577,0.8122469,54.487305,2.6328125,1.46e-05,0.026059284,1.0,0.025241202
