,original,gen,transformation,VIF,MSE,PSNR,Hist_cor,Hist_int,TSI,SSIM,CS,CPL,WD,KL,VAE,label,machine_labels
143,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_5570.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_5570.png,brightness,0.559695486,32.91341146,18.03958951,0.491028947,666,0.017056018,0.99283785,0.6922456,81.40076,6.025390625,0.0,0.022767807,1,1.0
144,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_9382.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_9382.png,jpeg_compression,0.516122026,18.54654948,28.10292989,0.629345316,756,0.034607387,0.982169434,0.94750565,14.394103,0.98046875,0.0,0.014563978,1,1.0
145,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_2597.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_2597.png,frost,0.180652859,87.21419271,8.94795305,0.061377967,231,0.9237341,0.325719157,0.073167175,166.88307,64.90917969,inf,0.00302738,0,1.0
146,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_1570.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_1570.png,contrast,0.427398707,54.40429688,14.95598059,0.145349379,274,0.664921722,0.491610698,0.39171493,133.01767,36.22558594,inf,0.003528135,1,1.0
147,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_2962.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_2962.png,jpeg_compression,0.315938988,36.23339844,20.64387223,0.870023567,758,0.011643836,0.960306535,0.8340539,40.823486,2.51171875,0.006771798,0.01891146,1,1.0
148,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_6241.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_6241.png,contrast,0.349677818,47.70996094,15.06103182,0.355343202,204,0.870138209,0.21520205,0.20988198,136.62268,35.66894531,0.0,0.001208979,0,0.0
149,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_2667.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_2667.png,jpeg_compression,0.251356648,47.19238281,15.26573091,0.352760557,701,0.118633806,0.855566075,0.46416444,200.51146,7.256835938,0.002933987,0.022593033,1,1.0
150,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_3271.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_3271.png,brightness,0.061766736,1.456380208,6.170542395,-0.428014679,74,0.521856654,0.12562085,0.043473434,195.61282,110.6005859,0.093066605,0.011663876,1,1.0
151,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_8935.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_8935.png,frost,0.146699337,1.716145833,4.977984067,-0.223498865,154,0.428412427,0.463469861,0.19981852,517.66315,137.7138672,0.245610859,0.017573798,1,1.0
152,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_655.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_655.png,frost,0.181873224,58.79394531,14.84932922,0.037367929,243,0.427446184,0.263821882,0.059383802,84.72148,37.16601563,0.0,0.001473572,0,1.0
153,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_1215.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_1215.png,brightness,0.14149759,1.361653646,7.725281733,-0.208378829,247,0.517422945,0.464192516,0.1404356,137.53082,92.09667969,0.21717709,0.01508038,1,1.0
154,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_5048.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_5048.png,brightness,0.072468615,11.66634115,5.936031217,-0.345409569,327,0.275397505,0.418439343,0.14412633,452.41577,85.83789063,0.033766862,0.029300609,1,1.0
155,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_7468.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_7468.png,jpeg_compression,0.508451586,25.08333333,27.07724327,0.731345752,747,0.041768591,0.987492711,0.88886493,22.066925,1.134765625,3.19e-05,0.025361899,1,1.0
156,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1804.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1804.png,brightness,0.200430265,25.53710938,8.180903869,0.049891412,442,0.156109344,0.757290648,0.47124594,325.83035,53.78125,0.002933987,0.066225375,1,1.0
157,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_3129.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_3129.png,contrast,0.493981029,50.28645833,16.25783782,0.364443376,433,0.591010274,0.59616658,0.81565595,26.593132,32.61621094,inf,0.003090651,0,0.0
158,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_1215.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_1215.png,brightness,0.14149759,1.361653646,7.725281733,-0.208378829,247,0.517422945,0.464192516,0.1404356,137.53082,92.09667969,0.21717709,0.01508038,0,1.0
159,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_4890.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_4890.png,frost,0.175783886,9.0234375,10.87790865,0.019454393,421,0.240551614,0.796893246,0.27183163,174.63046,57.953125,0.017734455,0.015860006,1,1.0
160,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_2116.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_2116.png,jpeg_compression,0.28066802,38.28548177,17.33911014,0.458356448,729,0.046324609,0.925022971,0.54108554,207.40201,5.252929688,0.01004466,0.021285605,1,1.0
161,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_1799.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_1799.png,brightness,0.238775385,0.381184896,8.171619722,-0.339239977,392,0.167190558,0.685793068,0.46740305,137.3123,95.94726563,0.216995232,0.032733081,1,1.0
162,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_9196.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_9196.png,jpeg_compression,0.221604474,40.93001302,20.45012698,0.678302125,626,0.029507094,0.830392596,0.7770096,59.344574,4.690429688,0.003913899,0.018206685,1,1.0
163,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_947.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_947.png,jpeg_compression,0.333233637,39.4938151,17.00190636,0.432821793,676,0.058005137,0.953155364,0.5514408,52.808743,5.055664063,0.0,0.029686842,0,0.0
164,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_9672.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_9672.png,frost,0.193229568,4.866210938,10.8028393,-0.016405856,463,0.316927593,0.762577984,0.7579577,50.106056,55.71679688,0.097568072,0.022708551,0,0.0
165,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_3325.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_3325.png,jpeg_compression,0.304436584,39.67545573,24.70224784,0.687655522,759,0.037237035,0.939542055,0.8322853,33.705505,1.592773438,0.001509661,0.013336766,1,1.0
166,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_4620.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_4620.png,contrast,0.384390088,43.71028646,17.37287909,0.360888421,596,0.114071673,0.967753877,0.78745675,120.121475,9.278320313,inf,0.022154249,1,1.0
167,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_9938.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_9938.png,contrast,0.687568871,48.83984375,16.04061741,-0.007716615,247,0.325489237,0.621210441,0.7640032,24.393703,36.31738281,0.0,0.001936392,1,1.0
168,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_5797.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_5797.png,jpeg_compression,0.224236662,46.68782552,17.61425348,0.502241924,737,0.019985323,0.88413314,0.6077961,150.18411,4.224609375,0.002726631,0.022575128,1,1.0
169,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_2093.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_2093.png,brightness,0.315111464,20.11263021,9.890917663,-0.233131576,409,0.001174168,0.69445183,0.49465698,149.06912,67.06542969,0.0,0.029740963,1,1.0
170,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_9932.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_9932.png,brightness,0.063594226,13.2906901,5.4069843,-0.279039648,324,0.738264432,0.329261427,0.2603261,491.07614,101.5263672,0.316746205,0.078913916,1,1.0
171,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_380.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_380.png,frost,0.194271155,45.08170573,14.75458828,0.107739782,361,0.693915117,0.501289743,0.36160392,262.7189,31.81933594,inf,0.014753673,0,0.0
172,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_7949.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_7949.png,frost,0.259288225,4.321940104,11.33417874,-0.146007007,525,0.114579256,0.862859775,0.66182464,70.338165,59.83203125,0.270966605,0.033389248,1,1.0
173,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_5840.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_5840.png,contrast,0.549072809,53.61165365,16.2604535,0.26318468,493,0.709558464,0.72251762,0.87223697,55.24639,31.17578125,inf,0.007022742,1,1.0
174,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_3374.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_3374.png,jpeg_compression,0.251771435,42.10481771,18.97308446,0.741867945,774,0.109381115,0.887462222,0.61177564,148.2492,1.157226563,0.0,0.017136767,0,0.0
175,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_179.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_179.png,brightness,0.178004821,1.099934896,6.883778998,-0.405347391,273,0.046978963,0.596635198,0.099812314,292.7289,106.2695313,0.019724505,0.031589493,1,1.0
176,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_9661.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_9661.png,brightness,0.531071013,0.111653646,20.89589414,0.821294516,619,0.04727862,0.951687363,0.899791,53.681023,17.04296875,0.007878991,0.03113525,1,1.0
177,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_6598.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_6598.png,brightness,0.069566323,3.642578125,5.580938825,-0.237555223,273,0.200036693,0.316736366,0.0892401,362.49774,120.1914063,0.106794176,0.028327417,0,1.0
178,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_6117.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_6117.png,frost,0.614426886,76.734375,13.58319489,-0.094975417,390,0.46901908,0.74130129,0.91596556,37.066513,43.74707031,inf,0.007020564,1,1.0
179,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_107.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_107.png,frost,0.477872587,1.576171875,18.81247867,0.096814381,419,0.067526908,0.927280767,0.83895326,50.9825,21.41699219,0.041813562,0.023349152,1,1.0
180,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_8116.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_8116.png,contrast,0.334291191,55.93619792,13.52187752,-0.056453812,72,0.887873043,0.171035617,0.2285462,46.710754,47.234375,0.0,0.00142031,0,0.0
181,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_9046.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_9046.png,contrast,0.465666493,57.3343099,14.042568,0.138939328,322,0.85192637,0.489561289,0.86015797,60.99639,40.26171875,inf,0.003222759,1,1.0
182,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_4224.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_4224.png,brightness,0.262639008,0.105794271,10.30727663,-0.18789586,464,0.219129159,0.693015514,0.76175994,95.58567,72.72363281,0.284149871,0.031535331,1,1.0
183,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_596.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_596.png,brightness,0.561627015,20.984375,20.09131612,0.783709103,726,0.008696184,0.989120554,0.79411596,45.974533,8.49609375,0.000782589,0.027360058,1,1.0
184,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_6555.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_6555.png,jpeg_compression,0.19374106,40.89192708,12.77321076,0.64528149,621,0.026901908,0.874385661,0.5920404,187.89867,10.21777344,0.005398112,0.037962001,1,1.0
185,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_1322.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_1322.png,brightness,0.09939652,0.0,5.283053522,-0.224556316,44,0.429127935,0.160937293,0.082787514,187.2879,125.9804688,0.991300553,0.00489921,0,1.0
186,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1296.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1296.png,brightness,0.138782166,0.433919271,11.36061212,0.875429448,511,0.607558708,0.459220931,0.5104344,109.74031,48.6875,0.138219383,0.013493994,1,1.0
187,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_8405.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_8405.png,frost,0.129208913,63.5797526,11.58718633,-0.005758102,233,0.657509785,0.206390477,0.05821926,180.09521,47.34667969,inf,0.003053962,0,1.0
188,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_2349.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_2349.png,brightness,0.062542994,0.838867188,5.319714883,-0.257318285,130,0.470517368,0.230586395,0.14856192,324.86337,127.3554688,0.625746194,0.022741113,0,1.0
189,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_1619.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_1619.png,contrast,0.399017808,31.69661458,13.46735117,0.409656012,730,0.022382583,0.960661212,0.4749332,240.25577,7.935546875,0.010379635,0.047591475,1,1.0
190,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_7080.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_7080.png,brightness,0.299170237,4.833658854,14.09845416,0.950215731,659,0.176057975,0.860668173,0.38696933,225.55566,33.01953125,0.031692433,0.035286125,1,1.0
191,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_248.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_248.png,frost,0.313372174,15.7483724,14.37961147,-0.085470375,338,0.20765044,0.68496997,0.255581,117.384155,42.04296875,0.012776587,0.016927028,1,1.0
192,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_9777.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_9777.png,brightness,0.08574648,15.02994792,6.130191107,-0.393334786,120,0.145486791,0.324363409,0.051000237,453.10834,105.7626953,0.005876608,0.01782411,1,1.0
193,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_1975.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_1975.png,frost,0.229906566,2.389973958,9.149332072,0.076215605,219,0.17878547,0.502785925,0.30840746,105.10523,83.42089844,0.108686649,0.019552687,0,0.0
194,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_3131.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_3131.png,brightness,0.135810931,9.656901042,8.779452331,-0.159733172,436,0.069752935,0.693019569,0.2640186,240.01944,65.00097656,0.024717027,0.070740363,1,1.0
195,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_4617.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_4617.png,brightness,0.460985742,0.002604167,8.294862837,-0.204482598,274,0.198819716,0.701195942,0.18660316,81.347466,96.8984375,0.282487256,0.018229305,1,1.0
196,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_6935.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_6935.png,jpeg_compression,0.427565359,31.9391276,26.64839922,0.917946798,695,0.020713063,0.951396451,0.9661878,7.2122564,2.533203125,0.009548998,0.018589285,1,1.0
197,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_8827.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_8827.png,jpeg_compression,0.391639199,41.74804688,18.66996875,0.536475641,737,0.041646282,0.958664891,0.576066,67.38204,4.375976563,0.038496158,0.01967776,1,1.0
198,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_5901.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_5901.png,frost,0.622006483,102.8349609,15.22651754,0.144126051,520,0.30086228,0.856185102,0.76643544,34.642494,34.72460938,0.0,0.007668037,1,1.0
199,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_5372.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_5372.png,brightness,0.177995316,12.37565104,9.683728848,-0.009992992,473,0.100697162,0.852147334,0.37961394,178.12042,59.70214844,0.007843177,0.046481897,1,1.0
200,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_4378.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_4378.png,brightness,0.102137592,11.85839844,8.323015872,-0.201419783,514,0.090331458,0.729569169,0.3697323,376.8432,66.60644531,0.210046105,0.057161742,1,1.0
201,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_4210.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_4210.png,frost,0.698507781,105.2558594,12.13935679,-0.039118684,426,0.51648728,0.810768089,0.9380905,43.00328,55.04785156,inf,0.012681774,1,1.0
202,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_8703.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_8703.png,brightness,0.44950687,32.25976563,13.55686348,0.149731792,622,0.007742172,0.948940135,0.40146774,210.05746,25.89355469,0.00760904,0.031901666,1,1.0
203,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_6050.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_6050.png,brightness,0.077525071,13.6233724,6.180306715,-0.017185031,367,0.35672089,0.360802081,0.27051854,270.003,86.10742188,0.031748698,0.027992514,0,0.0
204,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_3483.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_3483.png,jpeg_compression,0.523749175,26.32714844,25.74723024,0.595581521,761,0.036197407,0.986551323,0.88254684,31.15698,1.263671875,0.0,0.018608212,1,1.0
205,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_953.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_953.png,frost,0.262543855,3.595703125,10.37242758,-0.041395228,369,0.281029843,0.587406306,0.2118434,198.45511,63.18359375,0.241872536,0.007117306,1,1.0
206,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_2_4676.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_2_4676.png,contrast,0.377771185,46.65332031,17.97490732,0.629912912,579,0.400299658,0.6890408,0.45495427,79.89955,18.64746094,0.0,0.004443775,1,1.0
207,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_2729.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_2729.png,frost,0.143619893,79.7109375,9.675755825,0.130922336,220,0.922034002,0.149492932,0.10506877,99.66326,67.08398438,inf,0.001550675,0,1.0
208,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_1599.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_1599.png,brightness,0.100654198,0.116536458,8.64023214,0.723775576,440,0.752342221,0.259033797,0.16637154,168.73016,67.59863281,0.179769302,0.009103668,1,1.0
209,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_3_516.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_3_516.png,brightness,0.058051493,2.876953125,5.710803247,-0.410203443,94,0.491273239,0.234650669,0.2195073,245.58752,125.5576172,0.364799376,0.024253531,0,0.0
210,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_1_4215.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_1_4215.png,jpeg_compression,0.371429134,34.74707031,25.2872748,0.761492321,773,0.081482387,0.952925318,0.85995555,21.999159,1.634765625,0.000253599,0.014521808,1,1.0
211,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_1322.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_1322.png,brightness,0.09939652,0.0,5.283053522,-0.224556316,44,0.429127935,0.160937293,0.082787514,187.2879,125.9804688,0.991300553,0.00489921,1,1.0
212,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_4_7979.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_4_7979.png,brightness,0.131601144,16.69954427,9.333315802,0.563488058,568,0.120358366,0.843181399,0.5436947,259.49258,33.45507813,0.003172423,0.061824201,1,1.0
213,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_org_dataset\batch_5_5154.png,C:\Users\ASUS\Desktop\research\mitacs project\paper experiments\cifar dataset\cifar_gen_dataset\batch_5_5154.png,frost,0.228195797,35.93554688,13.47467067,0.330608799,483,0.484430039,0.433732829,0.13924026,108.27319,37.25585938,0.0,0.003202173,0,0.0
