,original_image_link,transformed_image_link,transformation,ground_truth,human_label,IQA
587,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_2061.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_2061.png,contrast,not car,not car,0.650568828
588,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_2199.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_2199.png,contrast,not car,not car,0.919649155
589,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_2277.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_2277.png,contrast,not car,not car,0.816893459
590,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_2290.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_2290.png,contrast,not car,not car,0.803992521
591,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_2398.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_2398.png,contrast,not car,not car,0.653908988
592,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_2599.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_2599.png,contrast,car,car,0.787690999
593,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_2623.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_2623.png,contrast,not car,not car,0.874145008
594,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_2646.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_2646.png,contrast,not car,not car,0.804156652
595,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_2842.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_2842.png,contrast,not car,not car,0.846312168
596,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_3024.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_3024.png,contrast,not car,not car,0.199957555
597,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_3553.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_3553.png,contrast,not car,not car,0.151483372
598,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_3555.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_3555.png,contrast,car,car,0.8162967
599,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_3799.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_3799.png,contrast,not car,not car,0.86777084
600,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_3943.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_3943.png,contrast,car,car,0.747486629
601,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_3945.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_3945.png,contrast,not car,not car,0.429228128
602,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_4628.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_4628.png,contrast,not car,not car,0.424345399
603,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_4981.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_4981.png,contrast,not car,not car,0.038496276
604,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_5189.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_5189.png,contrast,not car,not car,0.896994682
605,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_5483.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_5483.png,contrast,car,car,0.35496644
606,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_5515.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_5515.png,contrast,not car,not car,0.565823896
607,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_5534.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_5534.png,contrast,not car,not car,0.599992985
608,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_5660.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_5660.png,contrast,not car,not car,0.048425056
609,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_5840.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_5840.png,contrast,car,car,0.661322095
610,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_5922.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_5922.png,contrast,car,car,0.441056318
611,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_611.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_611.png,contrast,not car,not car,0.60414561
612,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_6133.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_6133.png,contrast,not car,not car,0.760634535
613,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_6153.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_6153.png,contrast,not car,not car,0.408545294
614,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_6178.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_6178.png,contrast,car,car,0.425503125
615,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_6203.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_6203.png,contrast,not car,not car,0.241919096
616,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_667.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_667.png,contrast,not car,not car,0.88553506
617,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_6679.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_6679.png,contrast,car,car,0.512073939
618,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_6682.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_6682.png,contrast,not car,not car,0.716311001
619,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_6846.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_6846.png,contrast,not car,not car,0.865991617
620,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_6946.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_6946.png,contrast,not car,not car,0.614052078
621,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_7116.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_7116.png,contrast,not car,not car,0.253969022
622,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_7289.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_7289.png,contrast,not car,not car,0.473188634
623,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_7599.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_7599.png,contrast,not car,not car,0.384389449
624,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_7676.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_7676.png,contrast,not car,not car,0.079676851
625,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_8033.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_8033.png,contrast,car,car,0.895536715
626,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_821.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_821.png,contrast,not car,not car,0.3428992
627,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_8252.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_8252.png,contrast,not car,not car,0.719275495
628,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_8256.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_8256.png,contrast,not car,not car,0.836396829
629,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_8295.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_8295.png,contrast,not car,not car,0.768403888
630,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_8553.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_8553.png,contrast,not car,not car,0.818980788
631,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_878.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_878.png,contrast,not car,not car,0.719217415
632,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_9010.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_9010.png,contrast,not car,not car,0.012517757
633,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_9166.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_9166.png,contrast,not car,not car,0.861660485
634,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_9525.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_9525.png,contrast,not car,not car,0.705067115
635,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_9544.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_9544.png,contrast,not car,not car,0.899194618
636,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_9751.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_9751.png,contrast,not car,not car,0.685562058
637,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_9854.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_9854.png,contrast,not car,not car,0.853792553
638,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_1058.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_1058.png,frost,not car,not car,0.307072886
639,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_1205.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_1205.png,frost,not car,not car,0.121327302
640,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_1391.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_1391.png,frost,not car,not car,0.404094166
641,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_1511.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_1511.png,frost,not car,not car,0.509867077
642,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_158.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_158.png,frost,not car,not car,0.598969887
643,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_1746.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_1746.png,frost,not car,not car,0.183231238
644,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_178.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_178.png,frost,not car,not car,0.73137016
645,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_189.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_189.png,frost,not car,not car,0.101302913
646,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_1959.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_1959.png,frost,not car,not car,0.522557618
647,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_1962.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_1962.png,frost,not car,not car,0.438228959
648,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_1975.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_1975.png,frost,car,car,0.364430341
649,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_2081.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_2081.png,frost,not car,not car,0.050508064
650,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_2345.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_2345.png,frost,not car,not car,0.401215265
651,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_2434.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_2434.png,frost,not car,not car,0.478073229
652,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_2476.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_2476.png,frost,not car,not car,0.16924771
653,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_2597.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_2597.png,frost,car,car,0.297297934
654,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_2744.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_2744.png,frost,not car,not car,0.060579465
655,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_2822.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_2822.png,frost,not car,not car,0.427162858
656,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_2906.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_2906.png,frost,not car,not car,0.752212723
657,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_2989.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_2989.png,frost,not car,not car,0.318759752
658,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_3010.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_3010.png,frost,not car,not car,0.410877214
659,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_3362.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_3362.png,frost,not car,not car,0.428633163
660,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_3363.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_3363.png,frost,car,car,0.537540063
661,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_3435.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_3435.png,frost,not car,not car,0.326496287
662,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_3499.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_3499.png,frost,not car,not car,0.704832467
663,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_3664.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_3664.png,frost,not car,not car,0.723401621
664,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_3683.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_3683.png,frost,not car,not car,0.361332814
665,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_380.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_380.png,frost,not car,not car,0.219055884
666,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_4076.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_4076.png,frost,not car,not car,0.255022615
667,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_4514.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_4514.png,frost,not car,not car,0.36586208
668,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_4569.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_4569.png,frost,not car,not car,0.315277201
669,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_5050.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_5050.png,frost,not car,not car,0.668698867
670,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_5164.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_5164.png,frost,car,car,0.669089561
671,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_5333.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_5333.png,frost,not car,not car,0.595142323
672,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_5571.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_5571.png,frost,not car,not car,0.151491908
673,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_5675.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_5675.png,frost,not car,not car,0.366598007
674,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_5702.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_5702.png,frost,not car,not car,0.43455389
675,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_5792.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_5792.png,frost,not car,not car,0.348949166
676,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_5832.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_5832.png,frost,not car,not car,0.445787005
677,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_5880.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_5880.png,frost,not car,not car,0.394308394
678,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_6144.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_6144.png,frost,not car,not car,0.445790228
679,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_6169.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_6169.png,frost,not car,not car,0.311271524
680,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_6217.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_6217.png,frost,not car,not car,0.340808218
681,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_6497.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_6497.png,frost,not car,not car,0.231942325
682,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_6804.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_6804.png,frost,not car,not car,0.077572582
683,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_6872.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_6872.png,frost,not car,not car,0.392366037
684,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_6976.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_6976.png,frost,not car,not car,0.076605994
685,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_7027.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_7027.png,frost,not car,not car,0.268680083
686,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_7356.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_7356.png,frost,not car,not car,0.334370829
687,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_7452.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_7452.png,frost,not car,not car,0.080763563
688,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_7656.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_7656.png,frost,not car,not car,0.208734637
689,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_7741.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_7741.png,frost,not car,not car,0.38619859
690,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_8024.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_8024.png,frost,not car,not car,0.469550175
691,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_8043.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_8043.png,frost,not car,not car,0.597906294
692,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_810.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_810.png,frost,not car,not car,0.490478899
