,transformed_image_link,original_image_link,transformation,ground_truth,human_label,IQA,original,gen,PSNR,SSIM,CPL,CS,label,machine_labels
320,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_2842.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_2842.png,contrast,0,0,0.846312168,batch_5_2842.png,batch_5_2842.png,20.71509723,0.984538182,3.2448993,0.7876456,0,0.0
321,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_3_7843.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_3_7843.png,brightness,0,0,0.193843109,batch_3_7843.png,batch_3_7843.png,4.329041396,0.290774968,15.346611,0.31128806,0,0.0
322,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_4_1785.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_4_1785.png,brightness,0,0,0.528419387,batch_4_1785.png,batch_4_1785.png,8.870794516,0.716877279,8.893484,0.47819057,0,0.0
323,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_2_7127.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_2_7127.png,brightness,0,0,0.933278189,batch_2_7127.png,batch_2_7127.png,10.12270864,0.89111271,6.1045127,0.6401688,0,0.0
324,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_2_710.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_2_710.png,contrast,0,0,0.123857462,batch_2_710.png,batch_2_710.png,16.25080617,0.1344862,7.7853036,0.28306624,0,0.0
325,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_1_1355.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_1_1355.png,brightness,0,0,0.232783255,batch_1_1355.png,batch_1_1355.png,6.712016616,0.355558068,9.051606,0.36816865,0,0.0
326,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_3_4224.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_3_4224.png,brightness,1,1,0.389478035,batch_3_4224.png,batch_3_4224.png,10.30727663,0.693015514,17.25452,0.5702781,1,1.0
327,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_3_7249.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_3_7249.png,brightness,1,0,0.159048232,batch_3_7249.png,batch_3_7249.png,4.592759089,0.187037605,20.624273,0.2709447,0,0.0
328,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_1_7137.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_1_7137.png,jpeg_compression,0,0,0.675458761,batch_1_7137.png,batch_1_7137.png,18.2819354,0.894674821,6.6762276,0.51118445,0,0.0
329,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_3_6898.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_3_6898.png,frost,0,0,0.389468661,batch_3_6898.png,batch_3_6898.png,11.74894201,0.577262225,9.203207,0.48280415,0,0.0
330,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_2_1135.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_2_1135.png,frost,0,0,0.354968855,batch_2_1135.png,batch_2_1135.png,11.48048808,0.529774466,5.764366,0.4938544,0,0.0
331,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_2_7790.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_2_7790.png,contrast,0,0,0.914256424,batch_2_7790.png,batch_2_7790.png,22.47260587,0.994979958,2.427475,0.8083937,0,0.0
332,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_1_4990.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_1_4990.png,contrast,0,0,0.148969495,batch_1_4990.png,batch_1_4990.png,14.2257136,0.127109476,7.543666,0.4098833,0,0.0
333,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_5483.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_5483.png,contrast,1,1,0.35496644,batch_5_5483.png,batch_5_5483.png,14.58191138,0.372284957,11.961676,0.67446935,1,1.0
334,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_1642.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_1642.png,contrast,0,0,0.773997731,batch_5_1642.png,batch_5_1642.png,20.96849522,0.931397461,4.5319047,0.7373599,0,0.0
335,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_5880.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_5880.png,frost,0,0,0.394308394,batch_1_5880.png,batch_1_5880.png,5.65764004,0.544482194,5.850168,0.5525553,0,0.0
336,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_4_8700.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_4_8700.png,contrast,0,0,0.093073328,batch_4_8700.png,batch_4_8700.png,12.53668001,0.10964775,6.586081,0.2771008,0,0.0
337,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_4_3113.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_4_3113.png,brightness,0,0,0.599112699,batch_4_3113.png,batch_4_3113.png,9.089598124,0.750556456,12.040624,0.5213299,0,0.0
338,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_1975.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_1975.png,frost,1,1,0.364430341,batch_1_1975.png,batch_1_1975.png,9.149332072,0.502785925,10.121019,0.58113956,1,1.0
339,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_3_3122.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_3_3122.png,contrast,0,0,0.744416797,batch_3_3122.png,batch_3_3122.png,17.34166508,0.882686564,3.7248778,0.6721924,0,0.0
340,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_3_44.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_3_44.png,jpeg_compression,0,0,0.466180356,batch_3_44.png,batch_3_44.png,17.45234045,0.852742488,7.998873,0.43471545,0,0.0
341,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_5_2131.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_5_2131.png,brightness,0,0,0.334037031,batch_5_2131.png,batch_5_2131.png,7.817434827,0.528756669,13.479332,0.3303898,0,0.0
342,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_4_7472.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_4_7472.png,jpeg_compression,0,0,0.509159973,batch_4_7472.png,batch_4_7472.png,11.99793512,0.887239817,12.585915,0.4421869,0,0.0
343,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_1_9153.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_1_9153.png,brightness,0,0,0.14665829,batch_1_9153.png,batch_1_9153.png,7.976404157,0.324251068,10.899343,0.42048946,0,0.0
344,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_2_8816.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_2_8816.png,frost,0,0,0.168659955,batch_2_8816.png,batch_2_8816.png,6.894878586,0.22689222,16.600582,0.3228003,0,0.0
345,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_5_6393.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_5_6393.png,frost,0,0,0.260996782,batch_5_6393.png,batch_5_6393.png,7.173341638,0.448695856,12.136629,0.48695374,0,0.0
346,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_3_5949.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_3_5949.png,contrast,0,0,0.848402683,batch_3_5949.png,batch_3_5949.png,25.26920625,0.96889879,0.8684977,0.8458836,0,0.0
347,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_1_4339.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_1_4339.png,contrast,0,0,0.590844271,batch_1_4339.png,batch_1_4339.png,15.68498692,0.693431737,6.014296,0.7090737,0,0.0
348,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_5_2194.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_5_2194.png,frost,0,0,0.612284344,batch_5_2194.png,batch_5_2194.png,16.22232916,0.795264048,5.587706,0.62406814,0,0.0
349,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_3_1603.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_3_1603.png,contrast,0,0,0.861603987,batch_3_1603.png,batch_3_1603.png,29.25833862,0.975847244,0.8362669,0.91661054,0,0.0
350,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_5_6437.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_5_6437.png,frost,0,0,0.190609001,batch_5_6437.png,batch_5_6437.png,13.80901646,0.210522799,6.13978,0.34961903,0,0.0
351,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_4_9501.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_4_9501.png,frost,0,0,0.497260259,batch_4_9501.png,batch_4_9501.png,18.49195428,0.668486751,6.257737,0.6055918,0,0.0
352,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_2_5432.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_2_5432.png,contrast,0,0,0.845540832,batch_2_5432.png,batch_2_5432.png,19.55136273,0.980030931,7.1423063,0.6123993,0,0.0
353,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_5_2116.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_5_2116.png,jpeg_compression,1,1,0.506273286,batch_5_2116.png,batch_5_2116.png,17.33911014,0.925022971,17.647976,0.48891747,1,1.0
354,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_2_2380.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_2_2380.png,contrast,0,0,0.806519836,batch_2_2380.png,batch_2_2380.png,19.94571171,0.947011873,4.2371993,0.7600304,0,0.0
355,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_2_6777.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_2_6777.png,frost,1,1,0.890080468,batch_2_6777.png,batch_2_6777.png,28.26767964,0.981245935,1.5190756,0.9158188,1,1.0
356,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_2646.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_2646.png,contrast,0,0,0.804156652,batch_5_2646.png,batch_5_2646.png,21.54435583,0.951131459,4.3429193,0.75231844,0,0.0
357,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_3_471.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_3_471.png,brightness,0,0,0.306750504,batch_3_471.png,batch_3_471.png,7.372174947,0.407256724,9.357103,0.3600188,0,0.0
358,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_5_9697.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_5_9697.png,brightness,0,0,0.188028229,batch_5_9697.png,batch_5_9697.png,6.280702395,0.219432564,10.012698,0.35876667,0,0.0
359,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_1205.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_1205.png,frost,0,0,0.121327302,batch_1_1205.png,batch_1_1205.png,5.819679809,0.162360968,11.316505,0.29334468,0,0.0
360,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_2_5381.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_2_5381.png,jpeg_compression,1,1,0.787028477,batch_2_5381.png,batch_2_5381.png,18.51111275,0.978228405,11.473696,0.55599564,1,1.0
361,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_4_8110.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_4_8110.png,frost,0,0,0.575436267,batch_4_8110.png,batch_4_8110.png,15.53565496,0.756827258,5.2417865,0.65545976,0,0.0
362,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_4_4942.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_4_4942.png,jpeg_compression,0,0,0.70074648,batch_4_4942.png,batch_4_4942.png,26.99859694,0.943221353,5.582473,0.5735413,0,0.0
363,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_1_9774.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_1_9774.png,jpeg_compression,1,1,0.733748513,batch_1_9774.png,batch_1_9774.png,16.13961019,0.959734054,18.895458,0.5925846,1,1.0
364,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_821.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_821.png,contrast,0,0,0.3428992,batch_5_821.png,batch_5_821.png,18.6139082,0.365631935,4.8087416,0.5081836,0,0.0
365,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_4_7429.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_4_7429.png,brightness,0,0,0.031214287,batch_4_7429.png,batch_4_7429.png,7.44884724,0.010859882,9.021696,0.3022142,0,0.0
366,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_4_9672.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_4_9672.png,frost,1,1,0.450302414,batch_4_9672.png,batch_4_9672.png,10.8028393,0.762577984,12.825696,0.5829147,1,1.0
367,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_5_824.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_5_824.png,frost,0,0,0.0888081,batch_5_824.png,batch_5_824.png,10.79696922,0.094386044,12.904137,0.3262739,0,0.0
368,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_2_6868.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_2_6868.png,jpeg_compression,0,0,0.773295071,batch_2_6868.png,batch_2_6868.png,17.45304671,0.970631519,10.221791,0.5784991,0,0.0
369,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_4_3614.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_4_3614.png,frost,0,0,0.302158115,batch_4_3614.png,batch_4_3614.png,7.573532821,0.341012484,6.994635,0.46183258,0,0.0
370,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_5_2415.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_5_2415.png,jpeg_compression,0,0,0.905295253,batch_5_2415.png,batch_5_2415.png,12.31775702,0.97804065,6.614469,0.6531451,0,0.0
371,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_4_7818.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_4_7818.png,contrast,0,0,0.817871923,batch_4_7818.png,batch_4_7818.png,21.45184668,0.969538172,6.546614,0.7353486,0,0.0
372,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_2_4985.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_2_4985.png,brightness,1,1,0.85374644,batch_2_4985.png,batch_2_4985.png,17.90487691,0.954976825,7.3992796,0.7086611,1,1.0
373,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_4_3613.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_4_3613.png,brightness,0,0,0.163245905,batch_4_3613.png,batch_4_3613.png,6.074569838,0.226067685,9.524193,0.31144348,0,0.0
374,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_5_9625.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_5_9625.png,jpeg_compression,0,0,0.357996323,batch_5_9625.png,batch_5_9625.png,16.20561093,0.81309725,10.666224,0.4205681,0,0.0
375,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_2_5735.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_2_5735.png,jpeg_compression,0,0,0.305565646,batch_2_5735.png,batch_2_5735.png,15.8192009,0.708661833,2.4816892,0.35055187,0,0.0
376,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_2_9708.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_2_9708.png,brightness,0,0,0.603785337,batch_2_9708.png,batch_2_9708.png,13.85777503,0.781598759,8.096827,0.6100889,0,0.0
377,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_7356.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_7356.png,frost,0,0,0.334370829,batch_1_7356.png,batch_1_7356.png,8.031179227,0.244773396,4.6957884,0.47132817,0,0.0
378,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_4_576.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_4_576.png,jpeg_compression,0,0,0.70946935,batch_4_576.png,batch_4_576.png,22.43991194,0.959268701,10.322685,0.5523578,0,0.0
379,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_2_6099.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_2_6099.png,frost,0,0,0.702452674,batch_2_6099.png,batch_2_6099.png,14.39002647,0.800722179,5.6073136,0.75142574,0,0.0
380,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_3_5424.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_3_5424.png,frost,0,0,0.778499401,batch_3_5424.png,batch_3_5424.png,18.33939399,0.910947566,2.9982667,0.8229269,0,0.0
381,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_4_351.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_4_351.png,brightness,1,1,0.829723379,batch_4_351.png,batch_4_351.png,12.72607053,0.979565482,7.5590067,0.7784734,1,1.0
382,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/contrast/batch_5_9751.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/contrast/batch_5_9751.png,contrast,0,0,0.685562058,batch_5_9751.png,batch_5_9751.png,19.20254684,0.833616422,3.800557,0.6994468,0,0.0
383,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_3_3325.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_3_3325.png,jpeg_compression,1,1,0.628827935,batch_3_3325.png,batch_3_3325.png,24.70224784,0.939542055,10.115041,0.5791833,1,1.0
384,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_2_8878.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_2_8878.png,jpeg_compression,1,1,0.601015456,batch_2_8878.png,batch_2_8878.png,16.14419069,0.921103571,14.852091,0.49049255,1,1.0
385,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_2_2943.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_2_2943.png,frost,0,0,0.468476087,batch_2_2943.png,batch_2_2943.png,12.19452683,0.456610274,4.4673805,0.6326145,0,0.0
386,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_5_7718.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_5_7718.png,frost,0,0,0.093031659,batch_5_7718.png,batch_5_7718.png,10.61366806,0.073464188,5.752679,0.3189503,0,0.0
387,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_4_5562.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_4_5562.png,brightness,0,0,0.337465775,batch_4_5562.png,batch_4_5562.png,10.28455593,0.566206461,13.90863,0.5015884,0,0.0
388,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_4_9846.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_4_9846.png,frost,0,0,0.773083197,batch_4_9846.png,batch_4_9846.png,13.40773536,0.84114912,5.13731,0.6809013,0,0.0
389,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/jpeg_compression/batch_1_4355.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/jpeg_compression/batch_1_4355.png,jpeg_compression,0,0,0.550475273,batch_1_4355.png,batch_1_4355.png,21.92980922,0.902942044,8.615219,0.5526835,0,0.0
390,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_2_6682.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_2_6682.png,frost,1,0,0.058160227,batch_2_6682.png,batch_2_6682.png,13.26452329,0.07674073,11.918852,0.29659224,0,0.0
391,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_2_4617.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/brightness/batch_2_4617.png,brightness,1,1,0.611630217,batch_2_4617.png,batch_2_4617.png,8.294862837,0.701195942,7.762361,0.6047968,1,1.0
392,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/brightness/batch_1_1391.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_1391.png,brightness,0,0,0.128422772,batch_1_1391.png,batch_1_1391.png,6.830003296,0.255414811,9.948952,0.3434189,0,0.0
393,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_5_5363.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_5_5363.png,frost,0,0,0.289061278,batch_5_5363.png,batch_5_5363.png,9.590418415,0.42110056,5.7486053,0.47095937,0,0.0
394,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_2_3883.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_2_3883.png,frost,0,0,0.200478718,batch_2_3883.png,batch_2_3883.png,12.36878493,0.398413002,10.643934,0.39936963,0,0.0
395,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_TRANSFORMED/frost/batch_1_8228.png,https://pilotexp.s3.ca-central-1.amazonaws.com/cifar10/IMG_ORIGINAL/frost/batch_1_8228.png,frost,1,0,0.105668806,batch_1_8228.png,batch_1_8228.png,9.300826609,0.023164721,11.444703,0.20404352,0,0.0
