,original,gen,PSNR,CS,CPL,SSIM,label,VIF
636,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_23672884_369.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_23672884_369_torchvision.jpg,25.74697542,0.9077648,20.855175,0.864426772,1,0.44757825621857633
637,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2178Z921_239.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2178Z921_239_torchvision.jpg,21.85260953,0.73221606,34.873047,0.908285981,1,0.39163652363945456
638,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2373A531_412.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2373A531_412_torchvision.jpg,17.05487365,0.24587426,35.473106,0.868467094,0,0.13091739687742088
639,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175B461_816.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_2175B461_816_torchvision.jpg,13.37029464,0.54178536,84.05709,0.717205971,1,0.23232212018769696
640,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X954_20200513_OH01_DG06_2_1.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1974X954_20200513_OH01_DG06_2_1_torchvision.jpg,18.13920285,0.87405324,16.194057,0.924579249,1,0.3800535511215282
641,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175P072_818.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2175P072_818_torchvision.jpg,15.26980931,0.8106128,26.935986,0.847348553,1,0.4384549381395997
642,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X941_20200513_OH01_DG06_2_4.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\1974X941_20200513_OH01_DG06_2_4_torchvision.jpg,19.09450107,0.46899387,84.511894,0.790515894,0,0.2933355852546946
643,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175Q441_819.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_2175Q441_819_torchvision.jpg,23.84912757,0.88895416,20.468466,0.909932605,1,0.3987043680468989
644,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2478E202_475.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2478E202_475_torchvision.jpg,13.37490616,0.67011577,66.75773,0.581738789,1,0.347250088116503
645,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_3178S232_589.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_3178S232_589_torchvision.jpg,11.94492947,0.38475093,54.409954,0.743000315,0,0.317293204796564
646,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778P951_20200514_OH01_DG06_2_27.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\1778P951_20200514_OH01_DG06_2_27_torchvision.jpg,8.642302619,0.074525684,108.999855,0.49055127,0,0.05696005952303739
647,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1577D522_618.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1577D522_618_torchvision.jpg,14.17842776,0.49804103,73.23502,0.730219855,0,0.19824244432920549
648,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2073A262_20200511_OH01_DG06_2_3.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\2073A262_20200511_OH01_DG06_2_3_torchvision.jpg,26.20064563,0.8960288,14.991956,0.945651755,1,0.47203892590364055
649,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2271P641_265.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2271P641_265_torchvision.jpg,16.82579491,0.84255,17.922586,0.89110863,1,0.3732467330121352
650,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_17.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\2074P352_20200512_OH01_DG06_2_17_torchvision.jpg,13.7455819,0.78603256,29.516409,0.886455763,1,0.4723017599054973
651,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2468R441_457.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2468R441_457_torchvision.jpg,15.76804987,0.72443306,38.12753,0.840078126,1,0.3280643239328715
652,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4592_8098E631_597.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4592_8098E631_597_torchvision.jpg,12.49485373,0.8203181,40.64388,0.796625666,1,0.37578147522208577
653,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2178Z921_239.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2178Z921_239_torchvision.jpg,12.87680813,0.11698029,47.345436,0.725646933,0,0.012499623973714229
654,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2369B501_382.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2369B501_382_torchvision.jpg,12.42181665,0.15279265,83.39862,0.741115214,0,0.037381351631188164
655,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2273E613_276.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2273E613_276_torchvision.jpg,15.36810629,0.6024797,47.82162,0.861836003,1,0.216449476381092
656,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2975B721_575.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2975B721_575_torchvision.jpg,23.76440603,0.85036254,24.213358,0.889436371,1,0.4086657423295612
657,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D022_20200512_OH01_DG06_2_13.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\2074D022_20200512_OH01_DG06_2_13_torchvision.jpg,11.6765657,0.08313359,89.77048,0.397612201,0,0.0262761371553805
658,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1774E441_656.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1774E441_656_torchvision.jpg,11.39267153,0.07615295,39.01026,0.522081663,0,0.017849330754925112
659,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1579Z231_622.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1579Z231_622_torchvision.jpg,16.32045173,0.8267841,39.284416,0.769741268,1,0.3817936471487526
660,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1678H971_20200514_OH01_DG06_2_32.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\1678H971_20200514_OH01_DG06_2_32_torchvision.jpg,27.94833608,0.9163139,12.091829,0.937663441,1,0.4576229053223033
661,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2275E151_319.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2275E151_319_torchvision.jpg,27.01433662,0.88839394,18.090332,0.904564755,1,0.4107780578028521
662,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2580X461_521.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2580X461_521_torchvision.jpg,13.47236766,0.84490097,33.52256,0.761558651,1,0.3569283502834136
663,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_30731611_580.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_30731611_580_torchvision.jpg,22.16727903,0.88870496,23.373375,0.8713561,1,0.46150849119804765
664,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2368A871_378.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2368A871_378_torchvision.jpg,17.32968511,0.809994,43.90441,0.84627546,1,0.336610081227705
665,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2778A561_554.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2778A561_554_torchvision.jpg,17.4759168,0.4009886,92.72187,0.728148656,0,0.2874989253479248
666,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2273C951_843.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_2273C951_843_torchvision.jpg,18.09939373,0.72070587,34.45711,0.891690644,1,0.31571487020531347
667,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2276D564_335.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2276D564_335_torchvision.jpg,25.77531608,0.92045105,15.105728,0.90843114,1,0.4340179981099698
668,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2374W756_429.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2374W756_429_torchvision.jpg,19.34918174,0.7143018,28.047907,0.873479211,1,0.40804479194437043
669,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1866G461_665.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1866G461_665_torchvision.jpg,10.55460363,0.3799283,88.93908,0.636622312,0,0.1504541099162694
670,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1676C032_635.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1676C032_635_torchvision.jpg,16.14574796,0.39475322,45.816216,0.813593671,0,0.21406744206983175
671,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2276P041_338.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2276P041_338_torchvision.jpg,11.21486386,0.64481944,68.06081,0.657159899,0,0.23496297476231062
672,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2371B201_390.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2371B201_390_torchvision.jpg,28.41002946,0.9326892,6.3660345,0.958407915,1,0.5627004706503586
673,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174A001_793.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_2174A001_793_torchvision.jpg,26.05323921,0.9193433,14.659802,0.921330066,1,0.4684866178654182
674,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D022_20200512_OH01_DG06_2_4.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\2074D022_20200512_OH01_DG06_2_4_torchvision.jpg,10.23610936,0.05507347,63.982124,0.525428812,0,0.0025855747665500827
675,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074G752_741.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_2074G752_741_torchvision.jpg,12.61130228,0.43364128,55.52892,0.777746623,0,0.16323340436240433
676,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_1679S541_180.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_1679S541_180_torchvision.jpg,18.22830751,0.8459525,25.780508,0.868060819,1,0.383377864696316
677,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175R432_820.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2175R432_820_torchvision.jpg,16.68474567,0.50135297,73.03484,0.687644059,0,0.2411950544697572
678,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P351_20200512_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\2074P351_20200512_OH01_DG06_2_5_torchvision.jpg,21.57768753,0.7789645,25.949917,0.918237885,1,0.3586665353047635
679,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D022_20200512_OH01_DG06_2_13.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\2074D022_20200512_OH01_DG06_2_13_torchvision.jpg,8.408196052,0.04592906,87.20833,0.540206287,0,0.007325703556809337
680,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1778S292_20200514_OH01_DG06_2_7.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\1778S292_20200514_OH01_DG06_2_7_torchvision.jpg,14.59281709,0.5349405,53.40985,0.781866697,0,0.2871563731993678
681,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P871_20200512_OH01_DG06_2_14.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\2074P871_20200512_OH01_DG06_2_14_torchvision.jpg,22.17456004,0.676986,31.851068,0.929492718,1,0.34621873965487576
682,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1875D041_675.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1875D041_675_torchvision.jpg,5.634044482,0.06720621,70.74895,0.495139824,0,0.037182145500206015
683,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174Y872_813.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_2174Y872_813_torchvision.jpg,26.7255847,0.93268806,7.540015,0.955586277,1,0.5089510162237877
684,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2276Q801_339.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2276Q801_339_torchvision.jpg,17.99734111,0.78851306,35.621845,0.823197423,1,0.3661299785547785
685,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2064W461_711.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_2064W461_711_torchvision.jpg,17.17577324,0.7116828,47.321014,0.878440899,1,0.274905885604027
686,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2173G044_788.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2173G044_788_torchvision.jpg,7.234955458,0.053839628,83.54451,0.414126226,0,0.01814486628594486
687,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1578X721_20200409_OH01_DG06_2_26.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\1578X721_20200409_OH01_DG06_2_26_torchvision.jpg,12.08802862,0.7987006,47.612106,0.668911214,1,0.3608428526715506
688,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2075X451_20200507_OH01_DG06_2_31.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\2075X451_20200507_OH01_DG06_2_31_torchvision.jpg,20.83697576,0.8684429,16.974722,0.913639885,1,0.42622033532731884
689,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2275D513_315.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2275D513_315_torchvision.jpg,12.75206117,0.70671046,75.98482,0.771864763,1,0.2796077293800861
690,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175G052_817.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_2175G052_817_torchvision.jpg,17.8102047,0.7108747,39.63798,0.888193527,1,0.38092460228209796
691,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2079X891_204.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2079X891_204_torchvision.jpg,9.714615013,0.19200419,90.761185,0.624842273,0,0.08290104036400632
692,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2973C141_567.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2973C141_567_torchvision.jpg,12.36541803,0.26137608,96.31794,0.690082805,0,0.12971019710488177
693,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2378E921_438.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2378E921_438_torchvision.jpg,13.65307656,0.15863173,45.687553,0.760823713,0,0.1905812881250312
694,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2374R571_428.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2374R571_428_torchvision.jpg,14.32828621,0.522388,65.307556,0.823182884,1,0.2221171036281817
695,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_1579H701_177.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_1579H701_177_torchvision.jpg,12.44276442,0.6839081,76.938156,0.619113864,1,0.30420008252464686
696,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2371P821_393.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2371P821_393_torchvision.jpg,8.95283466,0.70788413,34.04659,0.490897441,1,0.29679611585298643
697,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X582_20200513_OH01_DG06_2_30.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\1974X582_20200513_OH01_DG06_2_30_torchvision.jpg,23.11552057,0.7524815,48.98484,0.915314275,1,0.3817106831539295
698,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1974Z931_702.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1974Z931_702_torchvision.jpg,12.97576631,0.7583,37.00715,0.776034127,1,0.3505673864647738
699,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2366P871_366.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2366P871_366_torchvision.jpg,15.63109594,0.68258697,50.19523,0.794382432,0,0.2986762082059594
700,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P351_20200512_OH01_DG06_2_5.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\2074P351_20200512_OH01_DG06_2_5_torchvision.jpg,26.03634511,0.92769533,6.5454416,0.955554937,1,0.532769683083249
701,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2075F643_763.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2075F643_763_torchvision.jpg,13.14835919,0.28119895,72.477036,0.736276564,0,0.15894366830200946
702,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074B101_729.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_2074B101_729_torchvision.jpg,16.50170802,0.84467304,32.391914,0.830896666,1,0.39995350706039295
703,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2577A732_508.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2577A732_508_torchvision.jpg,12.53188838,0.5093073,49.466938,0.813868733,0,0.22337387503974757
704,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2274Y083_307.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2274Y083_307_torchvision.jpg,20.13961988,0.84093446,34.187866,0.821687671,1,0.3930256865920126
705,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2373R171_418.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2373R171_418_torchvision.jpg,18.10908967,0.76156163,37.579006,0.881712838,1,0.3766111063835858
706,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2079X731_203.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2079X731_203_torchvision.jpg,12.59412091,0.89004093,17.561687,0.846828781,1,0.3473124189244147
707,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2873G711_563.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2873G711_563_torchvision.jpg,15.60644232,0.72489566,36.915565,0.846617434,1,0.28900533999407824
708,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2079W642_201.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2079W642_201_torchvision.jpg,12.89271769,0.18402214,110.508804,0.411443282,0,0.04916223764594602
709,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1976Q351_709.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1976Q351_709_torchvision.jpg,12.8007651,0.8811511,29.368305,0.713963165,1,0.3471791386288617
710,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074Y094_754.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_2074Y094_754_torchvision.jpg,11.46319818,0.30764496,129.10706,0.630177262,0,0.13370478068633596
711,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1770G401_644.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1770G401_644_torchvision.jpg,14.68886479,0.49191928,116.874985,0.652526101,0,0.2438675678920893
712,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2181S751_241.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2181S751_241_torchvision.jpg,10.58666304,0.49969575,101.45364,0.500125982,0,0.17587332968259228
713,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D022_20200512_OH01_DG06_2_11.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\2074D022_20200512_OH01_DG06_2_11_torchvision.jpg,21.90183956,0.5570283,60.083996,0.816628281,0,0.33517976516358167
714,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1874H522_671.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1874H522_671_torchvision.jpg,13.02356201,0.7928961,24.618546,0.732379411,1,0.3189774861807287
715,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1678P861_642.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1678P861_642_torchvision.jpg,17.65948742,0.7534911,50.430138,0.806351159,1,0.304419643818187
716,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1770W061_649.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1770W061_649_torchvision.jpg,25.13552975,0.91146547,27.12851,0.877696076,1,0.4375430704345082
717,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_25693893_494.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_25693893_494_torchvision.jpg,18.23922143,0.7535262,37.42973,0.84596921,1,0.29867986179559364
718,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2274G712_298.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2274G712_298_torchvision.jpg,13.19958532,0.60558945,67.23023,0.837284737,0,0.20746373823290398
719,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2078R041_196.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2078R041_196_torchvision.jpg,21.59919035,0.7974741,49.016308,0.875460133,1,0.39193055301704516
720,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D131_20200512_OH01_DG06_2_8.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\2074D131_20200512_OH01_DG06_2_8_torchvision.jpg,15.33972227,0.06694466,50.302925,0.714003334,0,0.0025718758893947956
721,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175P072_818.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_2175P072_818_torchvision.jpg,14.50847933,0.45480475,67.39127,0.763858738,0,0.34680906090186053
722,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1677A421_637.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1677A421_637_torchvision.jpg,18.38175806,0.5492272,56.199444,0.806179839,0,0.3270885675078525
723,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D721_20200512_OH01_DG06_2_19.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\2074D721_20200512_OH01_DG06_2_19_torchvision.jpg,17.79389719,0.68530375,59.343964,0.823806889,1,0.28569922343779725
724,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_26713497_531.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_26713497_531_torchvision.jpg,14.53580226,0.28056356,55.386726,0.77199117,0,0.14019717048908
725,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1773A891_20200416_OH01_DG06_2_25.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1773A891_20200416_OH01_DG06_2_25_torchvision.jpg,13.38073329,0.6134265,77.36712,0.671922532,0,0.21891246634711248
726,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_22702162_260.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_22702162_260_torchvision.jpg,15.11494323,0.57420224,40.10451,0.864025638,0,0.371395274219092
727,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2466Q872_452.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2466Q872_452_torchvision.jpg,18.10610248,0.6085483,56.448475,0.853781948,1,0.3097361906121246
