,Unnamed: 0,original,gen,PSNR,CS,CPL,SSIM,label,machine_labels,VIF,SSS1,KL,TSI,WD,Hist_cor,Hist_int,MSE
1763,3127,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2266B001_245.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2266B001_245_torchvision.jpg,19.5501198,0.8254157,17.393143,0.922466584,1,-1.0,0.350930944,0.010896106,inf,0.246783268,15.63550415,0.147691576,48338,53.93204753
1764,2298,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1677X752_641.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_1677X752_641_torchvision.jpg,16.43470733,0.8443899,18.23515,0.891040343,1,-1.0,0.436577105,0.029765274,-0.073904196,0.327219912,24.84698486,0.078314576,46283,83.31576742
1765,2600,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074Y143_755.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_2074Y143_755_torchvision.jpg,10.87023195,0.064201616,110.51007,0.48697708,0,-1.0,0.037993258,0.036443103,inf,0.356060421,57.91096802,-0.081502322,34730,87.07128906
1766,423,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2176Q791_227.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2176Q791_227_torchvision.jpg,19.2964663,0.84970707,26.13287,0.863753251,1,-1.0,0.399894469,0.03610232,inf,0.627525685,16.18740845,0.229774094,68604,31.53838094
1767,549,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1575Y463_616.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1575Y463_616_torchvision.jpg,16.68414509,0.8537473,32.539345,0.840819029,1,-1.0,0.400646917,0.00960676,0.662988673,1.846563112,21.25166016,0.58979016,93568,65.3505717
1768,1662,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_18692902_666.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_18692902_666_torchvision.jpg,10.61504166,0.9034038,11.915484,0.79713937,1,-1.0,0.459905898,0.0314086,2.437569678,0.284821429,51.3151123,0.09031438,34086,91.67041829
1769,1020,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2274Q121_301.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2274Q121_301_torchvision.jpg,17.37350727,0.83732855,34.684856,0.877560517,1,-1.0,0.366464286,0.013172869,4.201673048,2.838252202,27.29313354,-0.0460786,28270,11.87588908
1770,3984,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174Y851_812.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_2174Y851_812_torchvision.jpg,19.03327013,0.89610916,20.243399,0.884335583,1,-1.0,0.42737031,0.013047017,0.756557578,0.768242417,16.24509277,0.538137272,81454,69.8970988
1771,3789,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1875D041_675.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\7815_1875D041_675_torchvision.jpg,18.85598929,0.62146723,38.483425,0.855963461,1,-1.0,0.222117549,0.019867335,inf,0.413772016,16.58752441,0.027657935,19436,62.21650594
1772,1675,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2280F331_357.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2280F331_357_torchvision.jpg,10.68489541,0.07838655,96.58171,0.473842303,0,-1.0,0.040170378,0.09831192,inf,0.140404843,44.37203979,-0.045539943,36047,60.40939535
1773,2326,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1973W411_694.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1973W411_694_torchvision.jpg,21.33557104,0.8684274,14.19252,0.936102723,1,-1.0,0.472602855,0.006434663,inf,0.210671477,13.34506226,0.08281048,50305,20.59743245
1774,2802,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1679R341_20200409_OH01_DG06_2_11.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\1679R341_20200409_OH01_DG06_2_11_torchvision.jpg,18.74377621,0.6476782,58.96396,0.673474479,1,-1.0,0.207867302,0.03326817,0.763233297,4.185671477,15.57418823,0.49243716,81114,70.78761393
1775,3498,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2479S411_485.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2479S411_485_torchvision.jpg,8.594234838,0.059069786,84.27248,0.423421455,0,-1.0,0.022690305,0.044242993,0.026587793,6.136711106,18.0928772,0.902092529,97327,58.55212199
1776,2314,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1575F041_615.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1575F041_615_torchvision.jpg,12.14548721,0.09473447,54.759106,0.623591752,0,-1.0,0.029032654,0.016366782,inf,1.302207681,27.46116943,0.077482569,21622,32.34257609
1777,611,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_24683302_455.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_24683302_455_torchvision.jpg,11.08188568,0.14940329,102.23478,0.556443169,0,-1.0,0.086097803,0.056983378,-0.222153595,0.176871331,34.39678345,-0.036061002,75328,83.40257975
1778,115,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2173G044_788.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\7815_2173G044_788_torchvision.jpg,12.50124394,0.1864854,129.51851,0.545710823,0,-1.0,0.130547916,0.032380197,-0.087162589,2.929543787,45.79259644,-0.041720855,26912,81.34133097
1779,1119,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2277Y402_346.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2277Y402_346_torchvision.jpg,16.35654738,0.140338,46.704975,0.788672513,0,-1.0,0.022366624,0.022349356,inf,0.433268102,14.70036011,0.01735632,14994,48.04482015
1780,2652,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_26711721_525.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_26711721_525_torchvision.jpg,13.00221893,0.6832591,48.41861,0.769844499,1,-1.0,0.291878755,0.039092205,inf,2.429867906,34.67521973,0.272357506,60625,45.84956055
1781,3875,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2074A921_728.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_2074A921_728_torchvision.jpg,18.32399109,0.4369493,45.468575,0.821120573,0,-1.0,0.237030079,0.0241667,inf,1.470236057,12.37891846,0.694764786,91909,39.12657674
1782,505,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2381Y391_448.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2381Y391_448_torchvision.jpg,19.43264192,0.8355959,45.288494,0.838728598,1,-1.0,0.383480358,0.016274426,0.1182368,1.772773973,12.4473938,0.432986327,91415,38.59997355
1783,1426,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2180D691_240.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2180D691_240_torchvision.jpg,14.79597487,0.8578717,24.10305,0.812517874,1,-1.0,0.334446153,0.025030693,1.490644963,1.248520059,31.9543396,0.146349234,49946,83.36612956
1784,126,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1673Q411_627.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1673Q411_627_torchvision.jpg,21.92714881,0.7762222,25.172308,0.934692956,1,-1.0,0.360526976,0.003440108,-0.107427673,0.713209393,10.60290527,0.093545784,47342,56.64939779
1785,3147,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2269G091_259.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2269G091_259_torchvision.jpg,15.50935846,0.7582408,44.171864,0.757849261,0,-1.0,0.254031044,0.047514405,1.131617942,0.410108855,23.73010254,0.093599482,76836,48.92477214
1786,3500,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2479W462_486.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2479W462_486_torchvision.jpg,23.7746805,0.91522795,21.222485,0.908976199,1,-1.0,0.482262939,0.018198028,inf,1.525354697,13.43199463,-0.013668047,62160,4.830039469
1787,947,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2670A161_523.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2670A161_523_torchvision.jpg,18.75001943,0.9019591,26.384064,0.862319897,1,-1.0,0.410386167,0.025863076,0.846472802,0.27027275,18.33285522,0.060240468,85020,46.59465739
1788,3841,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1975S326_705.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1975S326_705_torchvision.jpg,22.51054222,0.9241761,16.223476,0.90747751,1,-1.0,0.489320219,0.0142448,0.332580002,0.833482143,11.42572632,0.602009711,101351,77.36654867
1789,2978,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P713_20200513_OH01_DG06_2_4.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\2074P713_20200513_OH01_DG06_2_4_torchvision.jpg,12.46115712,0.8327011,29.4716,0.756254878,1,-1.0,0.342961649,0.019300694,1.402088077,1.381158268,43.56678467,-0.004068138,61706,96.56049805
1790,1991,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D022_20200512_OH01_DG06_2_13.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\2074D022_20200512_OH01_DG06_2_13_torchvision.jpg,7.173639245,0.1547622,94.76841,0.470096721,0,-1.0,0.035835762,0.05252228,inf,1.234020303,60.32429199,-0.063344983,36809,85.99864299
1791,2537,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2575Y082_505.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2575Y082_505_torchvision.jpg,15.21266206,0.8828151,20.112314,0.846237217,1,-1.0,0.375935676,0.013037217,0.996933424,1.277739726,25.2944397,0.204434702,83561,68.66948242
1792,4016,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2175W582_828.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_2175W582_828_torchvision.jpg,18.85120981,0.80414426,22.340555,0.875152488,1,-1.0,0.364966446,0.029998068,-0.087798117,1.144985323,17.66256104,0.050537024,55328,92.23919271
1793,270,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2570S101_498.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2570S101_498_torchvision.jpg,8.163607268,0.68560517,45.267555,0.655375703,1,-1.0,0.307228292,0.034327485,1.262841108,0.291046967,67.89887085,0.062994757,70949,89.70166016
1794,1530,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1677R182_639.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1677R182_639_torchvision.jpg,11.6856216,0.72164017,26.298029,0.818177741,0,-1.0,0.227191911,0.04187415,2.654525449,0.464689335,44.03021851,-0.077967669,32230,46.55918172
1795,1371,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P282_20200512_OH01_DG06_2_31.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\2074P282_20200512_OH01_DG06_2_31_torchvision.jpg,12.46353624,0.6866342,55.68219,0.81167106,1,-1.0,0.351689584,0.047039736,inf,0.97553816,37.6815918,0.325832136,85338,3.397361247
1796,653,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2273H323_281.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2273H323_281_torchvision.jpg,15.9790394,0.6467085,37.24282,0.842144816,1,-1.0,0.318582376,0.01209585,inf,1.711393102,21.49894409,0.417677147,77598,4.764162191
1797,765,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1969X181_686.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\7815_1969X181_686_torchvision.jpg,11.47569027,0.41037965,44.244892,0.729843933,0,-1.0,0.189588733,0.01678697,1.101684155,0.683268102,42.58555908,-0.01679067,33231,21.15854085
1798,509,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1770G201_643.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\7815_1770G201_643_torchvision.jpg,19.82886685,0.9016815,13.613584,0.899936541,1,-1.0,0.460044187,0.006210416,0.150216051,1.099045988,4.355651855,0.931256553,128479,43.68803101
1799,3811,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1970Z891_689.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1970Z891_689_torchvision.jpg,18.48033125,0.84120184,27.67221,0.886612988,1,-1.0,0.390396924,0.004729154,0.738703297,1.256702544,15.23602295,0.425073974,93106,79.31376546
1800,3419,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2378E921_438.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\4520_2378E921_438_torchvision.jpg,19.22196294,0.80749214,17.6758,0.925221782,1,-1.0,0.463135745,0.00889434,0.342926699,0.40797456,7.696899414,0.76682145,112989,20.27257894
1801,1081,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2372A282_398.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2372A282_398_torchvision.jpg,15.84979391,0.8698751,23.759327,0.858027925,1,-1.0,0.345247488,0.007493794,0.656922461,0.884680773,28.90066528,0.704107799,76542,88.37603963
1802,3816,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1972H971_692.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\7815_1972H971_692_torchvision.jpg,13.38389547,0.8765492,25.052431,0.824213217,1,-1.0,0.387816596,0.016914155,0.994085617,0.135420744,34.10875244,0.157616454,83792,74.67308757
1803,3703,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1675Z631_634.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\7815_1675Z631_634_torchvision.jpg,21.33813909,0.87823933,26.912119,0.876235424,1,-1.0,0.401936258,0.014707836,0.018083409,1.077684687,7.590386963,0.70020028,126353,40.10435588
1804,269,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2570G962_496.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2570G962_496_torchvision.jpg,12.70582569,0.071986824,83.34562,0.486272135,0,-1.0,0.03718888,0.08167807,inf,4.558237524,33.61244507,-0.107169084,50912,72.81138713
1805,3120,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2181S751_241.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2181S751_241_torchvision.jpg,15.12880258,0.41159204,105.38524,0.73184212,0,-1.0,0.169071937,0.032649122,inf,0.064622065,22.57302856,0.224067595,67142,4.26599528
1806,2646,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2365W722_363.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2365W722_363_torchvision.jpg,20.47911953,0.7861444,40.683247,0.86563324,1,-1.0,0.330670476,0.03035617,0.589111969,0.548911448,10.11824341,0.517048019,91222,22.44169312
1807,2934,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074D131_20200512_OH01_DG06_2_8.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\2074D131_20200512_OH01_DG06_2_8_torchvision.jpg,11.03857815,0.08439453,49.911873,0.715432981,0,-1.0,0.020749432,0.028869074,-0.119717683,2.583317025,26.2314209,0.930064822,61084,65.87709757
1808,2342,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2274E063_296.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\4520_2274E063_296_torchvision.jpg,12.67084132,0.56226623,71.424545,0.685081688,0,-1.0,0.294142627,0.033133116,inf,3.977256605,45.81455078,0.336466789,60723,2.730507406
1809,943,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2177R382_237.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\4520_2177R382_237_torchvision.jpg,22.92915114,0.73373985,34.181274,0.885912963,1,-1.0,0.385641802,0.027728109,0.496709308,0.4099682,8.401190186,0.562446977,95250,18.17854818
1810,304,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2276W041_341.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_2276W041_341_torchvision.jpg,18.10932501,0.9368565,12.246763,0.892637025,1,-1.0,0.453860965,0.013297961,1.083481724,0.112530577,20.14694824,0.265775539,71989,47.16222941
1811,1768,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2168Q751_215.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2168Q751_215_torchvision.jpg,15.65348562,0.33219105,98.86744,0.764973788,0,-1.0,0.132236433,0.077464186,0.433284307,0.326174168,9.624432373,0.728939697,98957,38.65946248
1812,571,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1578H763_20200409_OH01_DG06_2_9.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\1578H763_20200409_OH01_DG06_2_9_torchvision.jpg,25.16425394,0.79950565,22.223373,0.922927935,1,-1.0,0.389127482,0.007080122,inf,0.216585127,4.75489502,0.731461699,110229,23.3331543
1813,1694,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_28721031_559.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_28721031_559_torchvision.jpg,17.77260792,0.8126514,36.48997,0.764439491,1,-1.0,0.451557235,0.022039609,1.058985051,1.940539384,25.2414856,0.309563992,61377,77.80068359
1814,2722,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\2074P352_20200512_OH01_DG06_2_19.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\2074P352_20200512_OH01_DG06_2_19_torchvision.jpg,11.10419507,0.41432303,101.923904,0.639932727,0,-1.0,0.217548351,0.035988312,-0.209725233,3.178155577,38.74712524,0.062015284,91981,80.00018311
1815,1085,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1970Y932_688.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\high\images\7815_1970Y932_688_torchvision.jpg,17.39848711,0.7764043,23.3367,0.885985696,1,-1.0,0.328516334,0.005578341,0.097480136,1.285457436,21.4868103,-0.015829091,24577,53.63594157
1816,2406,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2273E613_276.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_2273E613_276_torchvision.jpg,22.03129273,0.9397808,7.1778245,0.947604947,1,-1.0,0.443791076,0.016790673,4.175432473,0.268811155,18.48245239,-0.048974696,17571,10.20638428
1817,3680,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1577G301_619.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1577G301_619_torchvision.jpg,14.5253282,0.8481463,32.91196,0.793254553,1,-1.0,0.375761648,0.04143998,0.759387977,1.683592221,29.58173828,0.355801162,83804,68.4021403
1818,430,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1472G501_601.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_1472G501_601_torchvision.jpg,16.31497301,0.31213817,158.99796,0.720428099,0,-1.0,0.164794085,0.077307746,inf,0.421086106,12.45418701,0.032830763,55660,38.99601237
1819,885,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2277B023_343.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2277B023_343_torchvision.jpg,14.15576949,0.54429936,64.04568,0.716296987,0,-1.0,0.151292828,0.046167213,0.306363252,3.688466243,22.17697144,0.053391578,41044,56.67138672
1820,1509,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X911_20200513_OH01_DG06_2_16.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\1974X911_20200513_OH01_DG06_2_16_torchvision.jpg,12.1822528,0.84064335,47.684246,0.685174348,1,-1.0,0.3498934,0.03351872,0.758339139,2.053926125,43.92876587,0.283929558,94385,89.43018392
1821,368,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X941_20200513_OH01_DG06_2_4.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\high\images\1974X941_20200513_OH01_DG06_2_4_torchvision.jpg,11.45549718,0.18498655,103.4708,0.571311132,0,-1.0,0.028560414,0.035785682,-0.017420249,4.765092955,15.23740234,0.286549287,89704,62.91408691
1822,2877,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X943_20200513_OH01_DG06_2_4.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\1974X943_20200513_OH01_DG06_2_4_torchvision.jpg,13.26382203,0.6355933,63.44773,0.762972389,1,-1.0,0.268724664,0.05276978,inf,0.455136986,30.88276978,0.158402458,61340,16.80255534
1823,3474,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2473P861_471.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2473P861_471_torchvision.jpg,14.42653006,0.6831914,86.38945,0.744579177,1,-1.0,0.256987518,0.0758497,inf,0.191939824,23.10994263,0.824298271,120143,13.20210571
1824,3508,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2567P591_492.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\high\images\4520_2567P591_492_torchvision.jpg,14.44802523,0.8514929,28.669678,0.813447527,1,-1.0,0.375615499,0.029297218,0.772919984,0.315245841,30.28273926,0.34778012,80202,87.94632161
1825,137,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2171Z541_219.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\moderate\images\4520_2171Z541_219_torchvision.jpg,13.94196253,0.5026349,76.5812,0.739954502,0,-1.0,0.26653552,0.0942228,0.861107302,0.595291096,32.33262939,0.436923865,75090,86.82443237
1826,2437,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2274Y083_307.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\4520_2274Y083_307_torchvision.jpg,10.75354085,0.23639943,117.78229,0.405568716,0,-1.0,0.100177669,0.051594,1.544097594,9.310543053,42.92115479,0.005520623,41393,75.84551595
1827,82,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_23681065_372.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\moderate\images\4520_23681065_372_torchvision.jpg,20.25191502,0.75952977,41.7506,0.86975738,0,-1.0,0.358254593,0.020936772,1.237223306,1.533408757,8.17590332,0.180012227,64451,24.51840413
1828,1833,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_1673F901_626.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\7815_1673F901_626_torchvision.jpg,12.18391059,0.2514309,45.083195,0.766990073,0,-1.0,0.051420667,0.031261154,-0.135993242,1.980473337,18.68354492,0.900298878,62881,63.83186849
1829,1514,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_23694133_381.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\4520_23694133_381_torchvision.jpg,19.98380793,0.8133321,21.008821,0.910165486,1,-1.0,0.420139452,0.010203037,inf,0.713435665,12.88224487,0.218756308,67844,60.28203735
1830,3988,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\7815_2174Z772_815.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add rain\light\images\7815_2174Z772_815_torchvision.jpg,22.32877931,0.8149818,31.392895,0.886073068,0,-1.0,0.496366974,0.018115327,0.078201439,1.601259785,6.102172852,0.163761076,72819,38.89909058
1831,3242,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\4520_2275E122_318.jpg,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\light\images\4520_2275E122_318_torchvision.jpg,16.3753122,0.7070486,99.12126,0.815203514,1,-1.0,0.28595005,0.038269974,inf,1.774694227,14.03150635,0.722699621,120169,14.00830485
1832,2684,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1974X911_20200513_OH01_DG06_2_14.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add fog\light\images\1974X911_20200513_OH01_DG06_2_14_torchvision.jpg,18.39959489,0.8196907,46.848457,0.81114333,1,-1.0,0.331316348,0.032128353,inf,3.053443004,11.91760254,0.717956371,108101,57.71710409
1833,674,C:\Users\ASUS\Desktop\research\mitacs project\dataset\original_dataset\1578H763_20200409_OH01_DG06_2_9.JPG,C:\Users\ASUS\Desktop\research\mitacs project\dataset\generated_datasets\add snow\moderate\images\1578H763_20200409_OH01_DG06_2_9_torchvision.jpg,23.14330167,0.7536382,33.407017,0.911573034,1,-1.0,0.423702867,0.009956157,0.424964167,1.951865215,5.005560303,0.617616867,103379,12.74580282
